epoch,learning_rate,epoch_time,accuracy,precision,recall,f1,auc,sensitivity,specificity,precision_neutrino,precision_muon,true_positives,true_negatives,false_positives,false_negatives,total_neutrinos,total_muons,loss,positive_class_ratio,class_balance,val_accuracy,val_precision,val_recall,val_f1,val_auc,val_sensitivity,val_specificity,val_precision_neutrino,val_precision_muon,val_true_positives,val_true_negatives,val_false_positives,val_false_negatives,val_total_neutrinos,val_total_muons,val_loss,val_positive_class_ratio,val_class_balance
30,8.029375200334593e-05,11.925985097885132,0.6448571428571429,0.6794023857328452,0.5480659298780488,0.6067077993988294,0.7055275672420959,0.5480659298780488,0.741574638233054,0.6794023857328452,0.621519189340142,11505,15579,5429,9487,20992,21008,0.6136283818349287,0.4998095238095238,0.9992383853769993,0.6664444444444444,0.7270501835985312,0.5296477931341953,0.6128449832344597,0.7344669113834386,0.5296477931341953,0.8023925564909171,0.7270501835985312,0.6318911374738311,2376,3622,892,2110,4486,4514,0.5905037597871162,0.49844444444444447,0.993797075764289
31,7.91122057740549e-05,11.573083877563477,0.6501904761904762,0.6872325249643366,0.55078125,0.6114872011846837,0.7099231699208228,0.55078125,0.7495239908606245,0.6872325249643366,0.6254369240546552,11562,15746,5262,9430,20992,21008,0.613023393965782,0.4998095238095238,0.9992383853769993,0.6696666666666666,0.7037436035550767,0.5824788230049042,0.6373948042444201,0.7397927407099841,0.5824788230049042,0.7563136907399203,0.7037436035550767,0.6457348212596936,2613,3414,1100,1873,4486,4514,0.5871913810850868,0.49844444444444447,0.993797075764289
32,7.790686370876676e-05,11.587841749191284,0.6478571428571429,0.6832525706181303,0.55078125,0.609906630796012,0.7122061283020231,0.55078125,0.7448591012947449,0.6832525706181303,0.6239732036047532,11562,15648,5360,9430,20992,21008,0.609204656809659,0.4998095238095238,0.9992383853769993,0.6665555555555556,0.6885953771907544,0.6043245653143112,0.6437136412204678,0.7391687840534161,0.6043245653143112,0.7284005316792203,0.6885953771907544,0.649417341497136,2711,3288,1226,1775,4486,4514,0.5856684941641042,0.49844444444444447,0.993797075764289
33,7.667891533457723e-05,10.896328926086426,0.6488571428571429,0.6814694257149501,0.5584984756097561,0.6138862708136977,0.7153878657252231,0.5584984756097561,0.7391469916222392,0.6814694257149501,0.6262300371027585,11724,15528,5480,9268,20992,21008,0.6069197323184607,0.4998095238095238,0.9992383853769993,0.6772222222222222,0.717948717948718,0.5804725813642443,0.6419327006039689,0.7460095416232178,0.5804725813642443,0.7733717323881258,0.717948717948718,0.6497301321421924,2604,3491,1023,1882,4486,4514,0.5804959552388795,0.49844444444444447,0.993797075764289
34,7.542957248827965e-05,10.404893159866333,0.6540238095238096,0.6854797037377275,0.5687404725609756,0.621677211070322,0.7198366985704052,0.5687404725609756,0.7392421934501142,0.6854797037377275,0.6317373794898914,11939,15530,5478,9053,20992,21008,0.6048786337614784,0.4998095238095238,0.9992383853769993,0.676,0.6859308384651823,0.6455639768167633,0.6651355075792375,0.7476000755365336,0.6455639768167633,0.7062472308373948,0.6859308384651823,0.6672247802427794,2896,3188,1326,1590,4486,4514,0.5804098760577995,0.49844444444444447,0.993797075764289
35,7.416006812042832e-05,11.81792688369751,0.654,0.6849307225466621,0.5698837652439024,0.6221332362577358,0.7172468773328802,0.5698837652439024,0.7380521706016756,0.6849307225466621,0.6319801092361621,11963,15505,5503,9029,20992,21008,0.604510516834114,0.4998095238095238,0.9992383853769993,0.6795555555555556,0.7184942716857611,0.5871600534997771,0.6462217860647694,0.750080939055015,0.5871600534997771,0.7713779353123615,0.7184942716857611,0.6527934008248969,2634,3482,1032,1852,4486,4514,0.5764651441238295,0.49844444444444447,0.993797075764289
36,7.287165507856518e-05,12.427623748779297,0.6568095238095238,0.6921144859813084,0.564453125,0.6217989084802686,0.7212928337023613,0.564453125,0.7490955826351866,0.6921144859813084,0.632516077170418,11849,15737,5271,9143,20992,21008,0.6013764976368124,0.4998095238095238,0.9992383853769993,0.6771111111111111,0.7190793122573489,0.5780205082478823,0.6408798813643104,0.7488063588171027,0.5780205082478823,0.7755870624723084,0.7190793122573489,0.6490545050055617,2593,3501,1013,1893,4486,4514,0.5790383043423505,0.49844444444444447,0.993797075764289
37,7.156560487081057e-05,11.834635972976685,0.6582619047619047,0.6945437496337104,0.5645483993902439,0.622835369859414,0.7223720300041041,0.5645483993902439,0.7519040365575019,0.6945437496337104,0.6334362593736216,11851,15796,5212,9141,20992,21008,0.6020869373550531,0.4998095238095238,0.9992383853769993,0.6884444444444444,0.7183281412253375,0.6168078466339724,0.6637083233389302,0.7589461606640735,0.6168078466339724,0.759636685866194,0.7183281412253375,0.666083916083916,2767,3429,1085,1719,4486,4514,0.5680705972120795,0.49844444444444447,0.993797075764289
38,7.024320641103818e-05,11.22624158859253,0.6609761904761905,0.6965938864628821,0.5699314024390244,0.6269290224539523,0.7262456031286136,0.5699314024390244,0.7519516374714394,0.6965938864628821,0.6363343403826788,11964,15797,5211,9028,20992,21008,0.597846234279563,0.4998095238095238,0.9992383853769993,0.6855555555555556,0.713953488372093,0.615916183682568,0.6613212063188129,0.7576050365722058,0.615916183682568,0.7547629596809925,0.713953488372093,0.6641325536062378,2763,3407,1107,1723,4486,4514,0.5687772623250182,0.49844444444444447,0.993797075764289
39,6.89057647468727e-05,11.743580102920532,0.6611190476190476,0.6961746096244268,0.571312881097561,0.6275936052748633,0.7263864002012009,0.571312881097561,0.7508568164508759,0.6961746096244268,0.6367416138537925,11993,15774,5234,8999,20992,21008,0.5985274800413648,0.4998095238095238,0.9992383853769993,0.6884444444444444,0.7246260683760684,0.6047703967900133,0.6592952612393682,0.7606690909205837,0.6047703967900133,0.7715994683207797,0.7246260683760684,0.6626712328767124,2713,3483,1031,1773,4486,4514,0.5657279239573949,0.49844444444444447,0.993797075764289
