epoch,learning_rate_feature,learning_rate_classifier,learning_rate_discriminator,epoch_time,accuracy,precision,recall,f1,auc,sensitivity,specificity,precision_neutrino,precision_muon,true_positives,true_negatives,false_positives,false_negatives,total_neutrinos,total_muons,loss,positive_class_ratio,class_balance,classification_loss,domain_loss,total_loss,domain_accuracy,lambda_factor,domain_utilization,source_muons_avg,target_events_avg,domain_batch_size_avg,val_accuracy,val_precision,val_recall,val_f1,val_auc,val_sensitivity,val_specificity,val_precision_neutrino,val_precision_muon,val_true_positives,val_true_negatives,val_false_positives,val_false_negatives,val_total_neutrinos,val_total_muons,val_loss,val_positive_class_ratio,val_class_balance,val_domain_loss,val_domain_accuracy,val_domain_utilization,val_source_muons_val,val_target_events_val,val_domain_batch_size_val
30,0.0003907398027741067,0.0007812606472371396,0.0015623023361632054,171.39556908607483,0.8884190476190477,0.8893478042887634,0.8871619980280737,0.8882535564574203,0.958878875827455,0.8871619980280737,0.8896754628593736,0.8893478042887634,0.8874953103258314,186257,186879,23174,23690,209947,210053,0.25899614987216535,0.4998738095238095,0.9994953654553851,0.25899614987216535,0.009161432526793543,0.2681575823989589,0.9977687869524985,0.9051482536448667,0.9829256153166774,255.8501827040195,255.78562728380024,251.34226552984165,0.8970388888888889,0.8501214067517819,0.964187756099186,0.9035688827144114,0.9762299495345591,0.964187756099186,0.8298108886344181,0.8501214067517819,0.9585816295078599,86828,74639,15308,3225,90053,89947,0.36494388029148633,0.5002944444444445,0.9988229153942677,1.483375871046023,0.5031265026297081,0.9841973284180756,255.53125,255.6818181818182,251.46875
31,0.0003841887853472597,0.0007681454840920091,0.0015360588815815077,171.84929871559143,0.8892476190476191,0.8904470894035463,0.887647834929768,0.8890452587337859,0.9592218788878516,0.887647834929768,0.8908465958591403,0.8904470894035463,0.8880562661060305,186359,187125,22928,23588,209947,210053,0.25797695545854,0.4998738095238095,0.9994953654553851,0.25797695545854,0.0030147907588480324,0.260991746217388,0.9994543866321317,0.9137854901178277,0.9824221588550752,255.8501827040195,255.78562728380024,251.20341047503044,0.9061388888888889,0.8672737860958272,0.9591795942389482,0.9109143733950614,0.9770849902631775,0.9591795942389482,0.8530356765650883,0.8672737860958272,0.9542808815481817,86377,76728,13219,3676,90053,89947,0.2927207645790821,0.5002944444444445,0.9988229153942677,2.677270764654333,0.5003269811753522,0.9841973284180756,255.53125,255.6818181818182,251.46875
32,0.00037750583322971774,0.0007547661871673109,0.0015092868950424968,171.46155905723572,0.8903452380952381,0.891827405827731,0.8883908796029474,0.8901058257871315,0.9598525682704278,0.8883908796029474,0.892298610350721,0.891827405827731,0.8888751885119177,186515,187430,22623,23432,209947,210053,0.2560849100641734,0.4998738095238095,0.9994953654553851,0.2560849100641734,0.002560763676824807,0.25864567374099817,0.9994415652447003,0.9216685544064713,0.98354143310822,255.8501827040195,255.78562728380024,251.49695493300854,0.8876722222222222,0.8328408289325682,0.9702064339888732,0.8962910150339302,0.974877695979191,0.9702064339888732,0.8050407462172168,0.8328408289325682,0.9642714464537779,87370,72411,17536,2683,90053,89947,0.44832794004204596,0.5002944444444445,0.9988229153942677,1.698264472863891,0.516752518544143,0.9841973284180756,255.53125,255.6818181818182,251.46875
33,0.00037069754168837804,0.0007411359602138072,0.001482012797264665,173.12720918655396,0.8906452380952381,0.8932870392572486,0.8872239184175054,0.8902451555551307,0.9600005209669267,0.8872239184175054,0.8940648312568733,0.8932870392572486,0.8880403635366326,186270,187801,22252,23677,209947,210053,0.25555874369176385,0.4998738095238095,0.9994953654553851,0.25555874369176385,0.003266104742519225,0.25882484843428305,0.9993609084717103,0.9288576214547277,0.9827731357428191,255.8501827040195,255.78562728380024,251.29719853836784,0.9000333333333334,0.8541017602138596,0.9650317035523525,0.90618450276848,0.9771641382535883,0.9650317035523525,0.834958364370129,0.8541017602138596,0.9597577027769613,86904,75102,14845,3149,90053,89947,0.35384205961599946,0.5002944444444445,0.9988229153942677,2.4236435998569834,0.49999999593604694,0.9841973284180756,255.53125,255.6818181818182,251.46875
34,0.000363770629685017,0.000727268254619904,0.0014542635044896776,171.14930629730225,0.8913452380952381,0.8946771714066103,0.8870619727836073,0.890853298318373,0.9605115751491387,0.8870619727836073,0.8956263419232289,0.8946771714066103,0.8880711858006042,186236,188129,21924,23711,209947,210053,0.2540662170690683,0.4998738095238095,0.9994953654553851,0.2540662170690683,0.0013274388213140832,0.2553936558903824,0.9999052081415918,0.9354090706030991,0.9833859673959814,255.8501827040195,255.78562728380024,251.47015834348355,0.896,0.8477114306604924,0.965586932139962,0.9028178665614552,0.9762631117682816,0.965586932139962,0.8263310616251792,0.8477114306604924,0.9599741685502099,86954,74326,15621,3099,90053,89947,0.3683336314067922,0.5002944444444445,0.9988229153942677,1.703126547011462,0.49999999593604694,0.9841973284180756,255.53125,255.6818181818182,251.46875
35,0.0003567319332454857,0.0007131767561367542,0.0014260664019192907,173.99997782707214,0.8922452380952381,0.8959465307496274,0.8875097048302667,0.8917081621470292,0.9609023976456879,0.8875097048302667,0.8969783816465369,0.8959465307496274,0.8886148186577371,186330,188413,21640,23617,209947,210053,0.2527497465405772,0.4998738095238095,0.9994953654553851,0.2527497465405772,0.002761015828121618,0.2555107623686988,0.9993839039581847,0.9413755384972873,0.9830497578836134,255.8501827040195,255.78562728380024,251.36297198538367,0.9033277777777777,0.8609284025197226,0.962200037755544,0.908751487946974,0.977809937983718,0.962200037755544,0.8443861385037855,0.8609284025197226,0.9571036116641883,86649,75950,13997,3404,90053,89947,0.33638268133456056,0.5002944444444445,0.9988229153942677,1.7793214527720755,0.514898400076411,0.9841973284180756,255.53125,255.6818181818182,251.46875
36,0.00034958839871337787,0.0006988753713720732,0.0013974493166894638,171.7589294910431,0.892652380952381,0.8943910969489061,0.8903866213853973,0.8923843667801238,0.9611712058260752,0.8903866213853973,0.8949169971388173,0.8943910969489061,0.8909300308541042,186934,187980,22073,23013,209947,210053,0.25198714273565437,0.4998738095238095,0.9994953654553851,0.25198714273565437,0.0018046221936505286,0.2537917649293049,0.9997247487270294,0.9468060128462681,0.9822906391914553,255.8501827040195,255.78562728380024,251.15956151035323,0.8965944444444445,0.8469510655244089,0.9682853430757443,0.9035630832042361,0.9770267642553309,0.9682853430757443,0.8248190601131777,0.8469510655244089,0.9629312358850557,87197,74190,15757,2856,90053,89947,0.37871645924381236,0.5002944444444445,0.9988229153942677,0.631161770698699,0.6600439663637768,0.9841973284180756,255.53125,255.6818181818182,251.46875
37,0.0003423470758948273,0.000684378214065997,0.0013684404904083364,171.34050726890564,0.8933,0.8946565907146373,0.8915202408226838,0.8930856622085228,0.9616934910747623,0.8915202408226838,0.8950788610493542,0.8946565907146373,0.891953564939347,187172,188014,22039,22775,209947,210053,0.2501523126093682,0.4998738095238095,0.9994953654553851,0.2501523126093682,0.0009054318681999788,0.2510577444775682,0.999900396209977,0.9517459571646616,0.9828349160165698,255.8501827040195,255.78562728380024,251.3154689403167,0.9044,0.8631609384503405,0.9613116720153687,0.9095962090088575,0.9770718769252965,0.9613116720153687,0.8474212591859651,0.8631609384503405,0.9562899118019748,86569,76223,13724,3484,90053,89947,0.34576944257556036,0.5002944444444445,0.9988229153942677,0.7707076130265539,0.6458292947235432,0.9841973284180756,255.53125,255.6818181818182,251.46875
38,0.0003350151111012004,0.0006696995911625234,0.0013390685512851695,172.61774611473083,0.8935571428571428,0.8959746179026221,0.8904437786679495,0.8932006364101118,0.9619005338997415,0.8904437786679495,0.8966689359352163,0.8959746179026221,0.8911705283677709,186946,188348,21705,23001,209947,210053,0.24966291811013192,0.4998738095238095,0.9994953654553851,0.24966291811013192,0.0007397380329269505,0.2504026561430589,0.9999271178216504,0.9562374581277389,0.982595536142951,255.8501827040195,255.78562728380024,251.2436053593179,0.9026777777777778,0.8586473898124066,0.9641988606709382,0.9083671590576223,0.9776897736210586,0.9641988606709382,0.8410841940253705,0.8586473898124066,0.9591262345170328,86829,75653,14294,3224,90053,89947,0.3473203895105557,0.5002944444444445,0.9988229153942677,0.8111948089843447,0.5597169314595786,0.9841973284180756,255.53125,255.6818181818182,251.46875
39,0.0003275997400965495,0.0006548539886902865,0.0013093624858777607,172.05120611190796,0.8943523809523809,0.8958908171023876,0.8923490214196916,0.8941164118129927,0.9622514618926158,0.8923490214196916,0.8963547295206448,0.8958908171023876,0.8928268281464129,187346,188282,21771,22601,209947,210053,0.24838769940452948,0.4998738095238095,0.9994953654553851,0.24838769940452948,0.0012792661279881908,0.24966696553251766,0.9998325176273861,0.9603193885318451,0.9827272392786871,255.8501827040195,255.78562728380024,251.2777101096224,0.9088388888888889,0.8707037148897614,0.9604010971316891,0.9133554754122598,0.9782985609309454,0.9604010971316891,0.8572159160394455,0.8707037148897614,0.9557952150737573,86487,77104,12843,3566,90053,89947,0.3045431292531165,0.5002944444444445,0.9988229153942677,3.197838628833944,0.49999999593604694,0.9841973284180756,255.53125,255.6818181818182,251.46875
40,0.00032010828095678783,0.0006398560574665953,0.0012793516104862104,172.74357676506042,0.8947904761904761,0.8972235402378179,0.8916678971359439,0.8944370917882244,0.9625603123431274,0.8916678971359439,0.8979114794837494,0.8972235402378179,0.8923885632094174,187203,188609,21444,22744,209947,210053,0.2474105404224814,0.4998738095238095,0.9994953654553851,0.2474105404224814,0.0006933035192504666,0.24810384394173185,0.9999368644515721,0.9640275800758169,0.9831282160827548,255.8501827040195,255.78562728380024,251.3861144945189,0.9048944444444444,0.8642329204954056,0.9608452800017767,0.9099819637908642,0.9771320700325907,0.9608452800017767,0.8488776724070842,0.8642329204954056,0.9558587881822734,86527,76354,13593,3526,90053,89947,0.3253875059414316,0.5002944444444445,0.9988229153942677,0.6786594128405506,0.665930253368887,0.9841973284180756,255.53125,255.6818181818182,251.46875
41,0.0003125481268476313,0.0006247205986388451,0.0012490655422212728,172.34204268455505,0.8957880952380952,0.8984816367246324,0.8923490214196916,0.8954048286459192,0.9630850541452589,0.8923490214196916,0.8992254335810486,0.8984816367246324,0.8931324059275791,187346,188885,21168,22601,209947,210053,0.2456317085514115,0.4998738095238095,0.9994953654553851,0.2456317085514115,0.0008201794369599553,0.24645188798837145,0.9999158569723913,0.9673950012571182,0.9835880876841546,255.8501827040195,255.78562728380024,251.5225334957369,0.9007666666666667,0.8567418784159081,0.962610906910375,0.9065961073867618,0.9768233019625501,0.962610906910375,0.8388495447318977,0.8567418784159081,0.9572818736599044,86686,75452,14495,3367,90053,89947,0.346743373284963,0.5002944444444445,0.9988229153942677,0.8711193256418813,0.6017567110671238,0.9841973284180756,255.53125,255.6818181818182,251.46875
42,0.0003049267387284375,0.0006094625490775733,0.001218534169775845,173.20292592048645,0.8961166666666667,0.8984991230508247,0.8930682505584743,0.8957754553598088,0.9633547564186737,0.8930682505584743,0.8991635444387845,0.8984991230508247,0.893764018890603,187497,188872,21181,22450,209947,210053,0.24482832489655457,0.4998738095238095,0.9994953654553851,0.24482832489655457,0.0007482947961968015,0.24557661969275135,0.9999247148324453,0.9704519366134539,0.9828522949856926,255.8501827040195,255.78562728380024,251.32155907429964,0.9046055555555556,0.8619918941470974,0.96359921379632,0.9099679636746871,0.9779235208626136,0.96359921379632,0.8455423749541396,0.8619918941470974,0.9586799778147532,86775,76054,13893,3278,90053,89947,0.3267158947631039,0.5002944444444445,0.9988229153942677,1.083920663899996,0.5131085734306411,0.9841973284180756,255.53125,255.6818181818182,251.46875
43,0.0002972516379891384,0.0005940969666355698,0.0011877876239284324,172.0990378856659,0.8963142857142857,0.8981046849355707,0.8940065826137072,0.89605094811618,0.9635789621472405,0.8940065826137072,0.8986208242681609,0.8981046849355707,0.8945410428840203,187694,188758,21295,22253,209947,210053,0.24412037913169118,0.4998738095238095,0.9994953654553851,0.24412037913169118,0.001698912810927548,0.24581929194261873,0.9996817967197636,0.9732261643446702,0.983482135778332,255.8501827040195,255.78562728380024,251.47868453105968,0.9104722222222222,0.8769039414391452,0.9551264255493986,0.9143452447392619,0.9770361002462229,0.9551264255493986,0.8657653951771599,0.8769039414391452,0.9506677735185682,86012,77873,12074,4041,90053,89947,0.31256066097623925,0.5002944444444445,0.9988229153942677,3.3322240446101534,0.4999944256110625,0.9841973284180756,255.53125,255.6818181818182,251.46875
44,0.0002895303990275377,0.0005786390152875956,0.0011568562478077114,171.85885787010193,0.8974166666666666,0.8993366008692156,0.8949544408826989,0.8971401696465021,0.964051727596855,0.8949544408826989,0.8998776499264471,0.8993366008692156,0.8955163069226251,187893,189022,21031,22054,209947,210053,0.24255473548761966,0.4998738095238095,0.9994953654553851,0.24255473548761966,0.0008835619090739088,0.24343829739669356,0.9998715048004736,0.9757431300314514,0.9832955077669402,255.8501827040195,255.78562728380024,251.42630937880634,0.9070611111111111,0.8668988431207718,0.9619224234617392,0.911941971922917,0.9779998360742641,0.9619224234617392,0.8521351462527933,0.8668988431207718,0.9571781807283081,86624,76647,13300,3429,90053,89947,0.32865558547729795,0.5002944444444445,0.9988229153942677,1.239284462210807,0.5156694011424076,0.9841973284180756,255.53125,255.6818181818182,251.46875
45,0.00028177064177429406,0.0005631039501653703,0.001125770566947523,172.1658148765564,0.8970690476190476,0.9000863930885529,0.893239722406131,0.8966499879272383,0.9640584433115683,0.893239722406131,0.9008964404221792,0.9000863930885529,0.8940987479329081,187533,189236,20817,22414,209947,210053,0.24243830046395293,0.4998738095238095,0.9994953654553851,0.24243830046395293,0.0004496803845633907,0.24288798084851632,0.9999593205196413,0.9780261147388136,0.9829836815815691,255.8501827040195,255.78562728380024,251.35688185140074,0.9063055555555556,0.8650128673170148,0.9629995669217016,0.9113800333145917,0.978623276722566,0.9629995669217016,0.8495447318976731,0.8650128673170148,0.9582173400546736,86721,76414,13533,3332,90053,89947,0.3312045431018553,0.5002944444444445,0.9988229153942677,0.6841532466086474,0.656558208167553,0.9841973284180756,255.53125,255.6818181818182,251.46875
46,0.0002739800241729694,0.0005475071025025981,0.0010945612591618556,172.33414602279663,0.8978785714285714,0.9005485915965742,0.8944876564085221,0.8975078916366573,0.9646162597189814,0.8944876564085221,0.9012677752757637,0.9005485915965742,0.8952455713920914,187795,189314,20739,22152,209947,210053,0.24061165249086328,0.4998738095238095,0.9994953654553851,0.24061165249086328,0.0004127801448116266,0.24102443263567488,0.9999589863415903,0.9800963962661915,0.9831952659572587,255.8501827040195,255.78562728380024,251.40803897685748,0.9028666666666667,0.8587161768049747,0.9645431023952561,0.908558398359867,0.9776351840342262,0.9645431023952561,0.8411175469998999,0.8587161768049747,0.9595048764093393,86860,75656,14291,3193,90053,89947,0.33845460385253484,0.5002944444444445,0.9988229153942677,1.20604923943227,0.5088010496375236,0.9841973284180756,255.53125,255.6818181818182,251.46875
47,0.0002661662346225638,0.0005318638645048923,0.0010632591242695493,173.99725008010864,0.8988404761904762,0.9025674311264965,0.8941542389269673,0.8983411375398684,0.9650885837853477,0.8941542389269673,0.9035243486167777,0.9025674311264965,0.8951841894250271,187725,189788,20265,22222,209947,210053,0.23891435429254199,0.4998738095238095,0.9994953654553851,0.23891435429254199,0.0005010974949579247,0.23941545178749993,0.9999462427088172,0.9819734026943041,0.9825437192447244,255.8501827040195,255.78562728380024,251.22655298416566,0.8985777777777778,0.8510821410059559,0.9663642521626153,0.9050669772859639,0.9772787616884002,0.9663642521626153,0.8307114189467131,0.8510821410059559,0.9610412995665539,87024,74720,15227,3029,90053,89947,0.37929130176251585,0.5002944444444445,0.9988229153942677,0.7801824313673106,0.5873169904066757,0.9841973284180756,255.53125,255.6818181818182,251.46875
48,0.0002583369843899931,0.0005161896741595253,0.0010318950536985897,171.32319474220276,0.8984571428571428,0.9012794005478348,0.8948829942795087,0.8980698081280294,0.9649478380394213,0.8948829942795087,0.9020294877959372,0.9012794005478348,0.895676056404608,187878,189474,20579,22069,209947,210053,0.2395798625848761,0.4998738095238095,0.9994953654553851,0.2395798625848761,0.0006157169861916429,0.24019557957106774,0.9999276904908806,0.9836748576936802,0.9827285657236329,255.8501827040195,255.78562728380024,251.27283800243606,0.9068166666666667,0.8663267346530694,0.9622111423272961,0.9117549573058772,0.9780696344318028,0.9622111423272961,0.8513569101804396,0.8663267346530694,0.9574518629657415,86650,76577,13370,3403,90053,89947,0.31905659000304615,0.5002944444444445,0.9988229153942677,0.6760300472378731,0.6592025865208019,0.9841973284180756,255.53125,255.6818181818182,251.46875
49,0.00025050000000000007,0.0005005000000000002,0.0010005000000000005,171.48415899276733,0.8989619047619047,0.9016761384073089,0.8955260137082216,0.8985905530251254,0.9652660907240918,0.8955260137082216,0.9023960619462708,0.9016761384073089,0.8962857885902074,188013,189551,20502,21934,209947,210053,0.2383738559615162,0.4998738095238095,0.9994953654553851,0.2383738559615162,0.000493655506817181,0.23886751146833338,0.9999366456350078,0.9852169173114362,0.9821459982666619,255.8501827040195,255.78562728380024,251.1376370280146,0.9081611111111111,0.8706269029903414,0.9589241890886478,0.912644856504209,0.9771002892191003,0.9589241890886478,0.8573382102793867,0.8706269029903414,0.954228227782315,86354,77115,12832,3699,90053,89947,0.3276758227836002,0.5002944444444445,0.9988229153942677,0.659891967069019,0.6573932238600471,0.9841973284180756,255.53125,255.6818181818182,251.46875
50,0.00024266301561000702,0.0004848103258404751,0.0009691049463014114,171.08395981788635,0.8989690476190476,0.9010083019735141,0.8963690836258675,0.8986827056466729,0.9655005380179369,0.8963690836258675,0.901567699580582,0.9010083019735141,0.8969516989210643,188190,189377,20676,21757,209947,210053,0.23762677361265314,0.4998738095238095,0.9994953654553851,0.23762677361265314,0.00035187118853542053,0.23797864480118858,0.999966295497281,0.9866142981514305,0.9829994393177319,255.8501827040195,255.78562728380024,251.35566382460414,0.9079055555555555,0.8689146850899743,0.9608785937170333,0.9125856241134378,0.9777141178887601,0.9608785937170333,0.8548700901642078,0.8689146850899743,0.9561903103859929,86530,76893,13054,3523,90053,89947,0.3212912476367571,0.5002944444444445,0.9988229153942677,0.6804878652434457,0.6738610619848425,0.9841973284180756,255.53125,255.6818181818182,251.46875
51,0.00023483376537743634,0.0004691361354951082,0.0009377408757304519,172.51353454589844,0.8996095238095239,0.9023167930328361,0.896188085564452,0.8992419969985758,0.9656299779694923,0.896188085564452,0.9030292354786649,0.9023167930328361,0.8969401217142128,188152,189684,20369,21795,209947,210053,0.23708199044455855,0.4998738095238095,0.9994953654553851,0.23708199044455855,0.000306425709908388,0.23738841615446693,0.9999761833343088,0.9878803970168315,0.9824631250087901,255.8501827040195,255.78562728380024,251.21437271619976,0.9107388888888889,0.875502456453774,0.9577804181981722,0.9147951147855692,0.9784263402345172,0.9577804181981722,0.8636419224654519,0.875502456453774,0.9533405331107948,86251,77682,12265,3802,90053,89947,0.309537967836315,0.5002944444444445,0.9988229153942677,0.664798289198767,0.6707886824892326,0.9841973284180756,255.53125,255.6818181818182,251.46875
52,0.0002270199758270307,0.00045349289749740224,0.0009064387408381455,171.46926498413086,0.9007666666666667,0.9032191587150203,0.8976694118039314,0.9004357340111417,0.9662909093494595,0.8976694118039314,0.9038623585476047,0.9032191587150203,0.898345343824967,188463,189859,20194,21484,209947,210053,0.2348766095491623,0.4998738095238095,0.9994953654553851,0.2348766095491623,0.00026248966595886816,0.23513909921512116,0.9999735054086971,0.989027402201099,0.9834585111736253,255.8501827040195,255.78562728380024,251.47259439707673,0.9102666666666667,0.8729623610872791,0.9604010971316891,0.9145966181275975,0.9789236707156286,0.9604010971316891,0.8600731541908012,0.8729623610872791,0.9559355962781272,86487,77361,12586,3566,90053,89947,0.31232165756889363,0.5002944444444445,0.9988229153942677,0.6722100344909863,0.6606776902282779,0.9841973284180756,255.53125,255.6818181818182,251.46875
53,0.0002192293582257061,0.0004378960498346302,0.0008752294330524785,173.15149092674255,0.9007,0.9046686710763681,0.8957403535177926,0.9001823743125063,0.9662139946166692,0.8957403535177926,0.9056571436732634,0.9046686710763681,0.8968108426635238,188058,190236,19817,21889,209947,210053,0.23520821608811726,0.4998738095238095,0.9994953654553851,0.23520821608811726,0.0005605843315153676,0.23576880041963263,0.9999564997171223,0.9900663966998859,0.9819961093872984,255.8501827040195,255.78562728380024,251.08891595615103,0.8981888888888889,0.8493731186252448,0.9681965065017267,0.9049007804716042,0.9786357369120722,0.9681965065017267,0.8280987692752398,0.8493731186252448,0.9629730183971351,87189,74485,15462,2864,90053,89947,0.3823950397358699,0.5002944444444445,0.9988229153942677,0.8977842601862821,0.6358259183100679,0.9841973284180756,255.53125,255.6818181818182,251.46875
54,0.00021146960097246238,0.0004223609847124048,0.0008441437521922897,171.84244799613953,0.9012285714285714,0.9034829302408017,0.8983791147289554,0.9009237941477115,0.9665875054341111,0.8983791147289554,0.9040765901939034,0.9034829302408017,0.8990006580224296,188612,189904,20149,21335,209947,210053,0.2337906952135165,0.4998738095238095,0.9994953654553851,0.2337906952135165,0.00029040371727904655,0.23408109893079554,0.9999731401578227,0.9910074536781177,0.9834002592513694,255.8501827040195,255.78562728380024,251.46163215590744,0.9091888888888889,0.8705619739977678,0.9614338223046428,0.9137441558578621,0.9784684575948022,0.9614338223046428,0.856882386294151,0.8705619739977678,0.9568823171564428,86580,77074,12873,3473,90053,89947,0.3256864263676107,0.5002944444444445,0.9988229153942677,0.8027318595823917,0.6316139047796075,0.9841973284180756,255.53125,255.6818181818182,251.46875
55,0.0002037483620108617,0.0004069030333644307,0.0008132123760715686,171.59548449516296,0.9010071428571429,0.903123084584738,0.8983267205532824,0.9007185174041679,0.966766041057728,0.8983267205532824,0.9036862125273145,0.903123084584738,0.898914608273981,188601,189822,20231,21346,209947,210053,0.2331617518297502,0.4998738095238095,0.9994953654553851,0.2331617518297502,0.00028333270811444546,0.23344508453786467,0.9999781139875591,0.9918597245682079,0.9839275558042775,255.8501827040195,255.78562728380024,251.59683313032886,0.9051833333333333,0.8627679032963538,0.963776886944355,0.9104794675031078,0.9780283554668703,0.963776886944355,0.84652072887367,0.8627679032963538,0.9589189461488086,86791,76142,13805,3262,90053,89947,0.3474871340546418,0.5002944444444445,0.9988229153942677,0.6595816983079369,0.6683800548992374,0.9841973284180756,255.53125,255.6818181818182,251.46875
56,0.0001960732612715627,0.0003915374509224273,0.0007824658302241563,171.35589742660522,0.9018404761904761,0.903957210032849,0.899165027364049,0.9015547505736888,0.9670236515049759,0.899165027364049,0.9045145748930032,0.903957210032849,0.8997471183807999,188777,189996,20057,21170,209947,210053,0.23240465526531442,0.4998738095238095,0.9994953654553851,0.23240465526531442,0.0003335985384637198,0.23273825380377813,0.9999467299277832,0.9926315202011282,0.9827748237548337,255.8501827040195,255.78562728380024,251.31181485992693,0.9121611111111111,0.8770620022753128,0.9588242479428781,0.9161224608888017,0.9784787576601024,0.9588242479428781,0.8654429830900419,0.8770620022753128,0.9545320776927605,86345,77844,12103,3708,90053,89947,0.30616044477474963,0.5002944444444445,0.9988229153942677,0.66541899131103,0.6716508794237267,0.9841973284180756,255.53125,255.6818181818182,251.46875
57,0.00018845187315236873,0.0003762794013611551,0.0007519344577787279,171.62854647636414,0.9024642857142857,0.9048791941806194,0.8994269982424136,0.9021448585740596,0.9674447175522043,0.8994269982424136,0.9055000404659777,0.9048791941806194,0.9000795010363528,188832,190203,19850,21115,209947,210053,0.23090052285235052,0.4998738095238095,0.9994953654553851,0.23090052285235052,0.00026661606707210537,0.23116713891942264,0.9999856512526212,0.9933303853851734,0.982590815917022,255.8501827040195,255.78562728380024,251.2460414129111,0.9115833333333333,0.8752834696687455,0.9600679599791234,0.9157173951035064,0.9794153364416888,0.9600679599791234,0.8630415689239219,0.8752834696687455,0.9557273712203289,86457,77628,12319,3596,90053,89947,0.3106777623549781,0.5002944444444445,0.9988229153942677,0.8624109271913767,0.5307120801034299,0.9841973284180756,255.53125,255.6818181818182,251.46875
58,0.00018089171904321234,0.00036114394253340513,0.0007216483895137908,171.97561287879944,0.9032190476190476,0.905186319795132,0.9007368526342363,0.9029561048746365,0.9676406739819196,0.9007368526342363,0.9056999900025232,0.905186319795132,0.9012719994315086,189107,190245,19808,20840,209947,210053,0.23012189862934304,0.4998738095238095,0.9994953654553851,0.23012189862934304,0.0003074849315790089,0.23042938356092205,0.9999445431415405,0.9939631673505833,0.9827156926726114,255.8501827040195,255.78562728380024,251.27649208282583,0.9093055555555556,0.8695861405197305,0.9631661354979845,0.9139870493211167,0.9798120564558107,0.9631661354979845,0.855381502440326,0.8695861405197305,0.9586697567783095,86736,76939,13008,3317,90053,89947,0.312085711566562,0.5002944444444445,0.9988229153942677,0.6665917746722698,0.6500658643516627,0.9841973284180756,255.53125,255.6818181818182,251.46875
59,0.00017340025990345072,0.000346146011309714,0.0006916375141222407,171.8180956840515,0.9030857142857143,0.9053083823874549,0.9002891205875768,0.9027917751295584,0.967689447885253,0.9002891205875768,0.9058808967260644,0.9053083823874549,0.9008886595302461,189013,190283,19770,20934,209947,210053,0.23009576963376477,0.4998738095238095,0.9994953654553851,0.23009576963376477,0.0002675877267525869,0.23036335736051736,0.9999686064296169,0.9945360784739781,0.9820040884773652,255.8501827040195,255.78562728380024,251.09744214372716,0.9131222222222222,0.8773159181024429,0.9606898159972461,0.9171119026417335,0.9795180218476696,0.9606898159972461,0.8654985713809243,0.8773159181024429,0.9565051788325204,86513,77849,12098,3540,90053,89947,0.30371321411803365,0.5002944444444445,0.9988229153942677,0.7021945930001411,0.6524494378404184,0.9841973284180756,255.53125,255.6818181818182,251.46875
60,0.00016598488889879982,0.00033130040883747703,0.0006619314487148316,171.72438526153564,0.9033619047619048,0.9058311008017943,0.9002653050531801,0.9030396269505309,0.9680459387242866,0.9002653050531801,0.9064569418194456,0.9058311008017943,0.9009240902230025,189008,190404,19649,20939,209947,210053,0.22873543917987582,0.4998738095238095,0.9994953654553851,0.22873543917987582,0.00020147619329663528,0.22893691537317246,0.9999710753396716,0.9950547536867307,0.9827130000785944,255.8501827040195,255.78562728380024,251.2777101096224,0.9123888888888889,0.875458690092294,0.9616892274549432,0.9165502497671661,0.980447532231743,0.9616892274549432,0.8630304512657454,0.875458690092294,0.9574478582088631,86603,77627,12320,3450,90053,89947,0.28167340222915466,0.5002944444444445,0.9988229153942677,0.6546146512370218,0.6654855327850039,0.9841973284180756,255.53125,255.6818181818182,251.46875
61,0.00015865292410517293,0.0003166217859340036,0.000632559509591665,171.5537109375,0.9039214285714285,0.905855437602305,0.9014846604142951,0.9036647639783136,0.9683314452844224,0.9014846604142951,0.9063569670511727,0.905855437602305,0.9020069551704206,189264,190383,19670,20683,209947,210053,0.2276830210755426,0.4998738095238095,0.9994953654553851,0.2276830210755426,0.0001934920076378486,0.22787651308318047,0.9999758201162359,0.9955243029574472,0.9835976868362084,255.8501827040195,255.78562728380024,251.5115712545676,0.9107166666666666,0.8726902694097971,0.9618557960312261,0.9151061503272462,0.9798993968564698,0.9618557960312261,0.8595172712819772,0.8726902694097971,0.9574591930250415,86618,77311,12636,3435,90053,89947,0.2979980006560006,0.5002944444444445,0.9988229153942677,0.7758603895252402,0.5589591119099747,0.9841973284180756,255.53125,255.6818181818182,251.46875
62,0.00015141160128662222,0.0003021246286279271,0.000603550683310537,171.39588570594788,0.90485,0.9067069902763953,0.9025134915002357,0.9046053809411276,0.9684258592927039,0.9025134915002357,0.9071853294168615,0.9067069902763953,0.9030110319205399,189480,190557,19496,20467,209947,210053,0.22732156506046453,0.4998738095238095,0.9994953654553851,0.22732156506046453,0.00024689026743940156,0.22756845532790393,0.9999688823098242,0.9959493592219002,0.9830343121365108,255.8501827040195,255.78562728380024,251.3483556638246,0.9110611111111111,0.8738161109877017,0.9610007440063074,0.9153370599341057,0.9795813822400128,0.9610007440063074,0.8610626257685081,0.8738161109877017,0.9566216249598577,86541,77450,12497,3512,90053,89947,0.3152637544342063,0.5002944444444445,0.9988229153942677,0.7177137879824097,0.635673095726154,0.9841973284180756,255.53125,255.6818181818182,251.46875
