epoch,learning_rate_feature,learning_rate_classifier,learning_rate_discriminator,epoch_time,accuracy,precision,recall,f1,auc,sensitivity,specificity,precision_neutrino,precision_muon,true_positives,true_negatives,false_positives,false_negatives,total_neutrinos,total_muons,loss,positive_class_ratio,class_balance,classification_loss,domain_loss,total_loss,domain_accuracy,lambda_factor,domain_utilization,source_muons_avg,target_events_avg,domain_batch_size_avg,domain_auc,domain_auc_8hits,domain_auc_16hits,cls_auc_8hits,cls_events_8hits,cls_auc_16hits,cls_events_16hits,val_accuracy,val_precision,val_recall,val_f1,val_auc,val_sensitivity,val_specificity,val_precision_neutrino,val_precision_muon,val_true_positives,val_true_negatives,val_false_positives,val_false_negatives,val_total_neutrinos,val_total_muons,val_loss,val_positive_class_ratio,val_class_balance,val_domain_loss,val_domain_accuracy,val_domain_auc,val_val_cls_auc_8hits,val_val_cls_events_8hits,val_val_cls_auc_16hits,val_val_cls_events_16hits
10,0.0009704699440926358,0.0009704699440926358,0.009704433404386653,322.1480178833008,0.9174019607843137,0.9376696553426009,0.8942166264634935,0.9154277798411949,0.9771934974673868,0.8942166264634935,0.9405791134897763,0.9376696553426009,0.8989357715656149,227985,239890,15155,26970,254955,255045,0.19165163404992974,0.49991176470588233,0.9996471210962772,0.19165163404992974,0.6866444510705731,0.878296085120503,0.5872429147168411,0.02682479112890144,0.9826834665589195,255.8124373119358,255.76730190571715,251.23771313941825,0.6076279372829991,0.7571129120460636,0.8148572813817833,0.9973164641199512,114655,0.9994663984574325,37841,0.8853444444444445,0.8686724987260065,0.9082251082251083,0.8880085955220803,0.9665956530154061,0.9082251082251083,0.8624179735290847,0.8686724987260065,0.9036453477531232,40911,38770,6185,4134,45045,44955,0.23239077763123947,0.5005,0.9980019980019982,0.6545067947696556,0.6282035661014643,0.6904447989894553,0.9965694691798351,20281,0.9990737780815273,6728
11,0.0009649233547011817,0.0009649233547011817,0.009648917541198315,324.4364860057831,0.9209764705882353,0.9385058527915671,0.9009589927634288,0.9193492225490785,0.9786923064413983,0.9009589927634288,0.9409868846674116,0.9385058527915671,0.9048012215121869,229704,239994,15051,25251,254955,255045,0.1856224590402429,0.49991176470588233,0.9996471210962772,0.1856224590402429,0.6899066978734857,0.8755291569137287,0.5855955563732231,0.02912896650181278,0.9823744786889416,255.8124373119358,255.76730190571715,251.18655967903712,0.6006732755314509,0.7519379107213248,0.8133804037080694,0.9975467407276695,114655,0.9995188834262866,37841,0.8747777777777778,0.8271439917862885,0.9478965478965479,0.8834129890550969,0.9681251873844465,0.9478965478965479,0.801512623734846,0.8271439917862885,0.9388467651580291,42698,36032,8923,2347,45045,44955,0.24539964578368448,0.5005,0.9980019980019982,0.6584541333669965,0.6249598312107,0.6740492828210929,0.9965469544561808,20281,0.9987785408261499,6728
12,0.0009589184355291487,0.0009589184355291487,0.009588814251107065,323.2062563896179,0.9248098039215686,0.9411783875382911,0.9062305112666941,0.9233738907328107,0.9799951938637488,0.9062305112666941,0.9433825403360191,0.9411783875382911,0.909618467215098,231048,240605,14440,23907,254955,255045,0.17976580620738664,0.49991176470588233,0.9996471210962772,0.17976580620738664,0.6929301470069732,0.8726959532143599,0.5811951824332192,0.03139983225898262,0.9825376128660975,255.8124373119358,255.76730190571715,251.2136409227683,0.5930333179045103,0.7402847241141346,0.8028254071403489,0.9978899260000234,114655,0.9996116693533682,37841,0.9054222222222222,0.9384345822432374,0.867976467976468,0.9018314342390552,0.9718097192171267,0.867976467976468,0.9429429429429429,0.9384345822432374,0.876967954155202,39098,42390,2565,5947,45045,44955,0.22692902995781464,0.5005,0.9980019980019982,0.654402647506107,0.6278357377106493,0.6832916201594916,0.9975893684332425,20281,0.9994697854890982,6728
13,0.000952461112706777,0.000952461112706777,0.009524182848803867,325.48645973205566,0.926043137254902,0.9425081784886398,0.9074111117648213,0.9246267105768001,0.9806129588810648,0.9074111117648213,0.9446685878962536,0.9425081784886398,0.9107655203958585,231349,240933,14112,23606,254955,255045,0.1771337478575759,0.49991176470588233,0.9996471210962772,0.1771337478575759,0.6966798893786003,0.8738136372361762,0.5761639624086761,0.03363533061474313,0.9821087548616457,255.8124373119358,255.76730190571715,251.1123370110331,0.5862592813330922,0.7373392079876021,0.7942918708628861,0.9980083862508612,114655,0.9996535352703844,37841,0.8896444444444445,0.9103999625984712,0.8646020646020646,0.8869101840043724,0.9652755393496135,0.8646020646020646,0.9147369591814036,0.9103999625984712,0.8708413629529235,38946,41122,3833,6099,45045,44955,0.24957581812685187,0.5005,0.9980019980019982,0.6652089597826655,0.6206227114254778,0.6607416206355854,0.9969431485893562,20281,0.9993209726845829,6728
14,0.00094555775883209,0.00094555775883209,0.009455087117679747,323.1959433555603,0.9277019607843138,0.9419842810760856,0.9115177188131239,0.9265006059832877,0.9812581485820493,0.9115177188131239,0.9438804916779392,0.9419842810760856,0.914319137380313,232396,240732,14313,22559,254955,255045,0.1741604248403666,0.49991176470588233,0.9996471210962772,0.1741604248403666,0.6994636243539923,0.8736240491943589,0.5674771273447016,0.03583355430898316,0.9826601537537341,255.8124373119358,255.76730190571715,251.24272818455367,0.5717287413183888,0.7181288699378009,0.7726855215416835,0.9980219707473719,114655,0.9995865152200394,37841,0.9077333333333333,0.9194656924306428,0.893950493950494,0.9065285907248987,0.9727788483344038,0.893950493950494,0.9215437659882104,0.9194656924306428,0.8966129206795801,40268,41428,3527,4777,45045,44955,0.21488236576657405,0.5005,0.9980019980019982,0.674598765982823,0.6023317016661167,0.6554674936146163,0.9979982381785539,20281,0.9997228591165297,6728
15,0.0009382151866819101,0.0009382151866819101,0.009381595246879298,324.0634751319885,0.9284137254901961,0.9427432953918994,0.9122041144515699,0.9272223119260202,0.9815887548130292,0.9122041144515699,0.9446176164990492,0.9427432953918994,0.9149879986631422,232571,240920,14125,22384,254955,255045,0.17266153991072922,0.49991176470588233,0.9996471210962772,0.17266153991072922,0.6991010472671677,0.8717625871778969,0.5723074707188601,0.03799275067151569,0.9831995071539658,255.8124373119358,255.76730190571715,251.3911735205617,0.5756075041559198,0.726804478862314,0.7874591225249643,0.9982094186043886,114655,0.9996330949033613,37841,0.9005,0.9542593897895478,0.8415362415362415,0.8943599664971865,0.9709432069925896,0.8415362415362415,0.9595818040262485,0.9542593897895478,0.8580237091256265,37907,43138,1817,7138,45045,44955,0.29057546476410195,0.5005,0.9980019980019982,0.6766525713557546,0.602317386391488,0.6224430681066043,0.9976723951700777,20281,0.9996156587814251,6728
16,0.0009304406424884702,0.0009304406424884702,0.00930377976400622,325.08884477615356,0.9289490196078432,0.9443503134764395,0.9115922417681551,0.9276821815888525,0.981929026657536,0.9115922417681551,0.9462996726067949,0.9443503134764395,0.9145852991219793,232415,241349,13696,22540,254955,255045,0.1708383117480168,0.49991176470588233,0.9996471210962772,0.1708383117480168,0.699184757417279,0.8700230691652958,0.5674379824725173,0.04011132443329666,0.9839444282405985,255.8124373119358,255.76730190571715,251.57472417251756,0.5744459372604003,0.7160562057571467,0.7763229784829005,0.9981688967977792,114655,0.9997008138814477,37841,0.9041555555555556,0.936542564668089,0.8672660672660673,0.9005740104658936,0.973772247599408,0.8672660672660673,0.9411188966744523,0.936542564668089,0.8761778532524281,39066,42308,2647,5979,45045,44955,0.22970879179510204,0.5005,0.9980019980019982,0.6676074764267965,0.62991323355924,0.6815871476658668,0.9975158656411903,20281,0.9994558228062053,6728
17,0.000922241798788257,0.000922241798788257,0.009221717463547328,326.9507565498352,0.9293117647058824,0.9446267965519203,0.9120629130630896,0.9280592910694223,0.9819781821761756,0.9120629130630896,0.9465545295928169,0.9446267965519203,0.9150223246435258,232535,241414,13631,22420,254955,255045,0.17063309636374294,0.49991176470588233,0.9996471210962772,0.17063309636374294,0.6957694855233731,0.866402581887116,0.5697702938838374,0.04218783931656194,0.983334762724627,255.8124373119358,255.76730190571715,251.42226680040122,0.5814247674557496,0.7001794296219328,0.7460702381613955,0.9982172942792198,114655,0.9996199431466312,37841,0.9198444444444445,0.9357105014626955,0.9018093018093019,0.9184471726695155,0.977925235209186,0.9018093018093019,0.937915693471249,0.9357105014626955,0.905059351321184,40622,42164,2791,4423,45045,44955,0.19783037579195065,0.5005,0.9980019980019982,0.7079117687588389,0.47673135403205047,0.5629636840814067,0.9984705697007092,20281,0.9997593274396115,6728
18,0.0009136267468501441,0.0009136267468501441,0.009135489331085675,324.28151297569275,0.9301117647058823,0.9457669699260958,0.9125257398364417,0.9288490445135134,0.9822157045057562,0.9125257398364417,0.9476915838381462,0.9457669699260958,0.9155246471671098,232653,241704,13341,22302,254955,255045,0.16936598117337184,0.49991176470588233,0.9996471210962772,0.16936598117337184,0.6990862060095386,0.8684521871829105,0.5559329289490863,0.04422101845002775,0.9834176326490711,255.8124373119358,255.76730190571715,251.4533600802407,0.5642862128528009,0.6839349860342427,0.7270518198690606,0.9983582850765039,114655,0.9997320171544593,37841,0.8890222222222223,0.9417798724701968,0.8295482295482296,0.8821085432355232,0.9605322859643847,0.8295482295482296,0.9486152819486153,0.9417798724701968,0.8474256304274388,37367,42645,2310,7678,45045,44955,0.3265279048884457,0.5005,0.9980019980019982,0.6795962635766376,0.5935074978254058,0.615546354979553,0.9974853929574693,20281,0.9995903054888042,6728
19,0.0009046039886902867,0.0009046039886902867,0.009045180463377553,324.88597869873047,0.9309313725490196,0.9460834470213734,0.9139220646780805,0.9297247043848992,0.9827268292352453,0.9139220646780805,0.9479346781940442,0.9460834470213734,0.9167804271326295,233009,241766,13279,21946,254955,255045,0.16726915732608993,0.49991176470588233,0.9996471210962772,0.16726915732608993,0.7035241617840774,0.8707933191101673,0.5450296288537405,0.04620974366771105,0.9830838053681542,255.8124373119358,255.76730190571715,251.3530591775326,0.5442488181112877,0.6620226239660515,0.7151521366286699,0.9984638972736156,114655,0.9997277581997606,37841,0.8832444444444445,0.8457780180613124,0.9377067377067377,0.8893731707830628,0.9688742454174553,0.9377067377067377,0.8286731175620065,0.8457780180613124,0.9299533188546893,42239,37253,7702,2806,45045,44955,0.2841086891395124,0.5005,0.9980019980019982,0.6909979639405553,0.5204500354487788,0.6050045936138853,0.9978343022313865,20281,0.9995921426839216,6728
