epoch,learning_rate,epoch_time,accuracy,precision,recall,f1,auc,sensitivity,specificity,precision_neutrino,precision_muon,true_positives,true_negatives,false_positives,false_negatives,total_neutrinos,total_muons,loss,positive_class_ratio,class_balance,val_accuracy,val_precision,val_recall,val_f1,val_auc,val_sensitivity,val_specificity,val_precision_neutrino,val_precision_muon,val_true_positives,val_true_negatives,val_false_positives,val_false_negatives,val_total_neutrinos,val_total_muons,val_loss,val_positive_class_ratio,val_class_balance
11,9.683994186497135e-05,8.093291997909546,0.6168333333333333,0.6455523203993108,0.5175304878048781,0.5744956505645012,0.6621672786365211,0.5175304878048781,0.7160605483625285,0.6455523203993108,0.5976321957808589,10864,15043,5965,10128,20992,21008,0.6476940666650929,0.4998095238095238,0.9992383853769993,0.626,0.6296296296296297,0.606330806954971,0.6177606177606177,0.6776957199190667,0.606330806954971,0.6455471865307931,0.6296296296296297,0.6226495726495727,2720,2914,1600,1766,4486,4514,0.6380156110709821,0.49844444444444447,0.993797075764289
12,9.629895815577918e-05,8.241427421569824,0.6259761904761905,0.6500767001874893,0.5450647865853658,0.592957272044153,0.6694649792420831,0.5450647865853658,0.7068259710586443,0.6500767001874893,0.6085905160047543,11442,14849,6159,9550,20992,21008,0.6442856277738299,0.4998095238095238,0.9992383853769993,0.6335555555555555,0.6546069755335763,0.5606330806954971,0.6039865513928915,0.6846685775328987,0.5606330806954971,0.7060256978289765,0.6546069755335763,0.6178751454051958,2515,3187,1327,1971,4486,4514,0.633583428154529,0.49844444444444447,0.993797075764289
13,9.571721736097092e-05,8.470989227294922,0.6298333333333334,0.6525295534763852,0.5548304115853658,0.5997270925053423,0.6760692806540453,0.5548304115853658,0.7047791317593298,0.6525295534763852,0.6130595006417954,11647,14806,6202,9345,20992,21008,0.6408682108650091,0.4998095238095238,0.9992383853769993,0.6378888888888888,0.6537979443469542,0.5813642443156487,0.615457227138643,0.6907360683589827,0.5813642443156487,0.6940629153743908,0.6537979443469542,0.6252245060866095,2608,3133,1381,1878,4486,4514,0.6299616383834624,0.49844444444444447,0.993797075764289
14,9.509529358847659e-05,7.978741884231567,0.6311904761904762,0.6536699810077087,0.5574504573170732,0.6017380572838998,0.6808590409863461,0.5574504573170732,0.7048743335872049,0.6536699810077087,0.6144908291144493,11702,14808,6200,9290,20992,21008,0.6381296122327764,0.4998095238095238,0.9992383853769993,0.64,0.6635170603674541,0.5635309852875613,0.609450337512054,0.6949153186865413,0.5635309852875613,0.7159946832077979,0.6635170603674541,0.6227360308285164,2528,3232,1282,1958,4486,4514,0.6275313689675129,0.49844444444444447,0.993797075764289
15,9.44338006019739e-05,7.685507535934448,0.6335714285714286,0.6548026970266386,0.5644054878048781,0.6062528782684337,0.6850204214088593,0.5644054878048781,0.7026846915460777,0.6548026970266386,0.6175018823726262,11848,14762,6246,9144,20992,21008,0.6351272577935076,0.4998095238095238,0.9992383853769993,0.6454444444444445,0.6659830812612151,0.5791350869371378,0.619530225348754,0.701917929674776,0.5791350869371378,0.7113424900310146,0.6659830812612151,0.6297313198666405,2598,3211,1303,1888,4486,4514,0.6246617150978303,0.49844444444444447,0.993797075764289
16,9.373339121517751e-05,8.36587142944336,0.6396190476190476,0.6563100576553491,0.5856516768292683,0.6189708992045111,0.6903757407801528,0.5856516768292683,0.6935453160700685,0.6563100576553491,0.6261818806945161,12294,14570,6438,8698,20992,21008,0.6331518337719346,0.4998095238095238,0.9992383853769993,0.6474444444444445,0.6721741410962496,0.5713330361123495,0.6176647788890228,0.7057646088821403,0.5713330361123495,0.7230837394771821,0.6721741410962496,0.6292654713707345,2563,3264,1250,1923,4486,4514,0.6219796538352966,0.49844444444444447,0.993797075764289
17,9.299475664759073e-05,7.833076477050781,0.6421904761904762,0.6603398214861813,0.585032393292683,0.62040919424097,0.6935977253747265,0.585032393292683,0.6993050266565118,0.6603398214861813,0.6277668575335441,12281,14691,6317,8711,20992,21008,0.6306876766645437,0.4998095238095238,0.9992383853769993,0.6493333333333333,0.6496399639963997,0.6435577351761035,0.6465845464725644,0.7102777883677295,0.6435577351761035,0.655073105892778,0.6496399639963997,0.6490342405618964,2887,2957,1557,1599,4486,4514,0.6187852503548206,0.49844444444444447,0.993797075764289
18,9.221862584235533e-05,8.008766412734985,0.6425714285714286,0.6616390961184992,0.583031631097561,0.6198531273740188,0.6973061646884229,0.583031631097561,0.7020658796648895,0.6616390961184992,0.6275636116075227,12239,14749,6259,8753,20992,21008,0.6276063359254762,0.4998095238095238,0.9992383853769993,0.6437777777777778,0.6359388275276125,0.6674097191261703,0.6512943223841636,0.71084638646379,0.6674097191261703,0.6202924235711121,0.6359388275276125,0.65237651444548,2994,2800,1714,1492,4486,4514,0.6193413591720689,0.49844444444444447,0.993797075764289
19,9.140576474687269e-05,8.287896156311035,0.6444761904761904,0.6651586176823285,0.5813166920731707,0.6204179165183792,0.6977538620323065,0.5813166920731707,0.707587585681645,0.6651586176823285,0.6284349370085398,12203,14865,6143,8789,20992,21008,0.6275591062195033,0.4998095238095238,0.9992383853769993,0.6492222222222223,0.6758401693569728,0.5693267944716897,0.6180278281911675,0.7130000122470321,0.5693267944716897,0.7286220646876385,0.6758401693569728,0.6299559471365639,2554,3289,1225,1932,4486,4514,0.6155043907568488,0.49844444444444447,0.993797075764289
20,9.055697555690611e-05,8.26481294631958,0.6484761904761904,0.6701639344262295,0.5842225609756098,0.6242492110353253,0.7037400488420932,0.5842225609756098,0.7126808834729627,0.6701639344262295,0.6317299578059071,12264,14972,6036,8728,20992,21008,0.6236218639782497,0.4998095238095238,0.9992383853769993,0.6502222222222223,0.6376543209876543,0.690815871600535,0.663171410228975,0.7176155877854422,0.690815871600535,0.6098803721754541,0.6376543209876543,0.664975845410628,3099,2753,1761,1387,4486,4514,0.6147449293606718,0.49844444444444447,0.993797075764289
21,8.967309592491056e-05,8.495922565460205,0.649547619047619,0.6688014638609332,0.5919874237804879,0.6280544815909838,0.7043667450781672,0.5919874237804879,0.707063975628332,0.6688014638609332,0.634271318160468,12427,14854,6154,8565,20992,21008,0.6222658362069753,0.4998095238095238,0.9992383853769993,0.6611111111111111,0.6764127764127764,0.613687026304057,0.6435250116877045,0.7224405727581364,0.613687026304057,0.708241027913159,0.6764127764127764,0.6484787018255578,2753,3197,1317,1733,4486,4514,0.6086799132991845,0.49844444444444447,0.993797075764289
22,8.875499813337073e-05,8.820201635360718,0.6543333333333333,0.6742008395221182,0.5967987804878049,0.6331429726588164,0.7096787832640412,0.5967987804878049,0.7118240670220868,0.6742008395221182,0.6385686224271928,12528,14954,6054,8464,20992,21008,0.6193672288152584,0.4998095238095238,0.9992383853769993,0.6573333333333333,0.6822672906916276,0.5849308961212661,0.6298607777244359,0.7241393546327659,0.5849308961212661,0.7292866637128932,0.6822672906916276,0.6387272021730694,2624,3292,1222,1862,4486,4514,0.6075058008583498,0.49844444444444447,0.993797075764289
23,8.780358823396356e-05,8.80485224723816,0.6533809523809524,0.673255062473072,0.5955125762195121,0.6320020222446916,0.7095360088669038,0.5955125762195121,0.7112052551408987,0.673255062473072,0.6376322977125298,12501,14941,6067,8491,20992,21008,0.6191961777971146,0.4998095238095238,0.9992383853769993,0.659,0.6676923076923077,0.6288452964779313,0.6476868327402135,0.7250729932990957,0.6288452964779313,0.6889676561807709,0.6676923076923077,0.6513089005235602,2821,3110,1404,1665,4486,4514,0.6058090690156104,0.49844444444444447,0.993797075764289
24,8.681980515339468e-05,8.510692119598389,0.6579047619047619,0.6774729396634873,0.6022770579268293,0.6376658092500126,0.7161255052880551,0.6022770579268293,0.713490099009901,0.6774729396634873,0.6422572628331477,12643,14989,6019,8349,20992,21008,0.6142480492954197,0.4998095238095238,0.9992383853769993,0.6666666666666666,0.6899284253578732,0.6016495764600981,0.642772088592522,0.731053693161672,0.6016495764600981,0.7312804607886575,0.6899284253578732,0.6487814465408805,2699,3301,1213,1787,4486,4514,0.6028018039716802,0.49844444444444447,0.993797075764289
