epoch,learning_rate,epoch_time,accuracy,precision,recall,f1,auc,sensitivity,specificity,precision_neutrino,precision_muon,true_positives,true_negatives,false_positives,false_negatives,total_neutrinos,total_muons,loss,positive_class_ratio,class_balance,val_accuracy,val_precision,val_recall,val_f1,val_auc,val_sensitivity,val_specificity,val_precision_neutrino,val_precision_muon,val_true_positives,val_true_negatives,val_false_positives,val_false_negatives,val_total_neutrinos,val_total_muons,val_loss,val_positive_class_ratio,val_class_balance
10,0.0009707359806323418,93.35370969772339,0.8613238095238095,0.8636206499193363,0.8577069067465237,0.8606536197904205,0.9404126756314373,0.8577069067465237,0.8649306678332984,0.8636206499193363,0.8590644600619664,89934,90944,14202,14920,104854,105146,0.3107208181059172,0.4993047619047619,0.997222909097826,0.8929333333333334,0.8564688403469323,0.9449120630842156,0.8985192830212524,0.9677862475711867,0.9449120630842156,0.8406162215187052,0.8564688403469323,0.9381220143312102,42659,37705,7149,2487,45146,44854,0.26164632658897474,0.5016222222222222,0.9935320958667436
11,0.0009652393605146846,84.48806476593018,0.8652619047619048,0.8684724749006132,0.8604631201480153,0.8644492457159829,0.9429734769997856,0.8604631201480153,0.8700473627147015,0.8684724749006132,0.8621186847982811,90223,91482,13664,14631,104854,105146,0.3043383315260024,0.4993047619047619,0.997222909097826,0.8999666666666667,0.9069882665585659,0.8920613121871263,0.8994628639069113,0.9655936333796984,0.8920613121871263,0.9079234850849423,0.9069882665585659,0.8931289339210913,40273,40724,4130,4873,45146,44854,0.24035631695931609,0.5016222222222222,0.9935320958667436
12,0.0009592885397135708,78.78973364830017,0.8685,0.871116535175807,0.8645449863619891,0.8678183201941441,0.9447784035280226,0.8645449863619891,0.8724440302056189,0.871116535175807,0.8659297507008883,90651,91734,13412,14203,104854,105146,0.2997663660875627,0.4993047619047619,0.997222909097826,0.8979777777777778,0.8637430212800389,0.9458202277056661,0.9029202173775137,0.9696653488328769,0.9458202277056661,0.8498238730102109,0.8637430212800389,0.9397002268020905,42700,38118,6736,2446,45146,44854,0.2356688295152377,0.5016222222222222,0.9935320958667436
13,0.0009528893909706799,94.77638006210327,0.8706904761904762,0.873455929710556,0.8665668453277892,0.8699977499150234,0.9468611529063342,0.8665668453277892,0.8748026553554106,0.873455929710556,0.8679758051579176,90863,91982,13164,13991,104854,105146,0.29409940747700714,0.4993047619047619,0.997222909097826,0.9107333333333333,0.9031984702968145,0.9207238736543658,0.9118769743769743,0.9713905302027367,0.9207238736543658,0.900677754492353,0.9031984702968145,0.9186184001091455,41567,40399,4455,3579,45146,44854,0.21923948672007432,0.5016222222222222,0.9935320958667436
14,0.0009460482294732424,94.69618606567383,0.8729190476190476,0.8732725275774796,0.8720315867778053,0.8726516160126743,0.9483049287136381,0.8720315867778053,0.8738040439008616,0.8732725275774796,0.8725675483166342,91436,91877,13269,13418,104854,105146,0.29023115503875113,0.4993047619047619,0.997222909097826,0.9016555555555555,0.8758880672756271,0.9366721304212998,0.9052609044688252,0.9694410565953393,0.9366721304212998,0.866411022428323,0.8758880672756271,0.9314733587402028,42287,38862,5992,2859,45146,44854,0.23956282445314256,0.5016222222222222,0.9935320958667436
15,0.0009387718066217127,100.59523677825928,0.875252380952381,0.8770890263195743,0.8724130696015412,0.8747447991623197,0.9497746058862131,0.8724130696015412,0.8780838072774999,0.8770890263195743,0.8734402346152027,91476,92327,12819,13378,104854,105146,0.28624560697578194,0.4993047619047619,0.997222909097826,0.9059888888888888,0.8877988963825874,0.930137775218181,0.9084753096435718,0.9701739129516683,0.930137775218181,0.8816827930619343,0.8877988963825874,0.926137561181237,41992,39547,5307,3154,45146,44854,0.22632138096642765,0.5016222222222222,0.9935320958667436
16,0.0009310673033669524,52.05482721328735,0.8773190476190477,0.878617863605465,0.8752074312854063,0.8769093315368776,0.950990359574649,0.8752074312854063,0.8794247998021798,0.878617863605465,0.876033840819304,91769,92468,12678,13085,104854,105146,0.282811164837807,0.4993047619047619,0.997222909097826,0.8985,0.8621598246072771,0.9494528861914677,0.903703235191803,0.9704406710683184,0.9494528861914677,0.8472154099968787,0.8621598246072771,0.9433507931385448,42864,38001,6853,2282,45146,44854,0.2382451446557587,0.5016222222222222,0.9935320958667436
17,0.0009229423231234977,82.30547833442688,0.8794761904761905,0.8807609091083156,0.8774009575218876,0.8790777227817379,0.9526201324309064,0.8774009575218876,0.8815456603199361,0.8807609091083156,0.8782047637996703,91999,92691,12455,12855,104854,105146,0.27823383779458966,0.4993047619047619,0.997222909097826,0.9118777777777778,0.8968076258716653,0.931511097328667,0.9138300068449244,0.9731085828555813,0.931511097328667,0.8921166451152629,0.8968076258716653,0.9282715104275407,42054,40015,4839,3092,45146,44854,0.21469244991683148,0.5016222222222222,0.9935320958667436
18,0.0009144048842659084,93.21473622322083,0.8812476190476191,0.8814970402902425,0.880538653747115,0.8810175863812896,0.953678090394755,0.880538653747115,0.881954615487037,0.8814970402902425,0.8809994299828995,92328,92734,12412,12526,104854,105146,0.2752849868023439,0.4993047619047619,0.997222909097826,0.9087888888888889,0.8968562649074929,0.9244894342798919,0.9104632265523598,0.9714154341685901,0.9244894342798919,0.8929861327863736,0.8968562649074929,0.9215654694797875,41737,40054,4800,3409,45146,44854,0.21933522405610842,0.5016222222222222,0.9935320958667436
19,0.0009054634122155993,94.84912443161011,0.8821904761904762,0.8820701627210469,0.8819692143361245,0.8820196856401649,0.9542897494004806,0.8819692143361245,0.8824111235805452,0.8820701627210469,0.8823104281176896,92478,92782,12364,12376,104854,105146,0.27331909172500096,0.4993047619047619,0.997222909097826,0.9048333333333334,0.8731765041927652,0.947968812297878,0.9090368419375737,0.9721837513920222,0.947968812297878,0.8614170419583538,0.8731765041927652,0.9426891453387659,42797,38638,6216,2349,45146,44854,0.2325711657547138,0.5016222222222222,0.9935320958667436
20,0.000896126731125967,92.12444758415222,0.8836809523809523,0.8845348403568662,0.882198104030366,0.88336492687329,0.9553940605605256,0.882198104030366,0.8851596827268751,0.8845348403568662,0.8828339166974949,92502,93071,12075,12352,104854,105146,0.2701656970668507,0.4993047619047619,0.997222909097826,0.9132111111111111,0.8941034897713598,0.9380897532450272,0.9155686227881487,0.9743309453523117,0.9380897532450272,0.8881705087617604,0.8941034897713598,0.9344404569230408,42351,39838,5016,2795,45146,44854,0.21194759955291043,0.5016222222222222,0.9935320958667436
21,0.000886404055174016,77.82836151123047,0.8811095238095238,0.8804831350434841,0.8815495832300151,0.8810160364095599,0.9533707932926829,0.8815495832300151,0.8806706864740456,0.8804831350434841,0.8817356859234996,92434,92599,12547,12420,104854,105146,0.27617384825496233,0.4993047619047619,0.997222909097826,0.9042111111111111,0.8704887103645548,0.950449652239401,0.9087135611347007,0.972778787038333,0.950449652239401,0.8576715566058768,0.8704887103645548,0.9450463065320461,42909,38470,6384,2237,45146,44854,0.22813204637813297,0.5016222222222222,0.9935320958667436
22,0.0008763049794670778,85.0603437423706,0.885852380952381,0.8860579447281752,0.8852213554084727,0.8856394525044249,0.9565624788286438,0.8852213554084727,0.8864816540809921,0.8860579447281752,0.8856477742410566,92819,93210,11936,12035,104854,105146,0.2667513583195776,0.4993047619047619,0.997222909097826,0.9043222222222222,0.8725856125966265,0.9476365569485669,0.9085638439076188,0.9722530936034288,0.9476365569485669,0.8607259107325991,0.8725856125966265,0.942300651680457,42782,38607,6247,2364,45146,44854,0.23731804016808217,0.5016222222222222,0.9935320958667436
23,0.000865839470573599,97.07392907142639,0.8878190476190476,0.8880477326968974,0.8871669178095256,0.8876071067346043,0.9580135990492407,0.8871669178095256,0.8884693664048086,0.8880477326968974,0.8875914489311164,93023,93419,11727,11831,104854,105146,0.26241866031822714,0.4993047619047619,0.997222909097826,0.9141222222222222,0.9057098865829593,0.9251096442652726,0.9153069834208133,0.9735329386805536,0.9251096442652726,0.90306327194899,0.9057098865829593,0.9229612413698818,41765,40506,4348,3381,45146,44854,0.2090641186911274,0.5016222222222222,0.9935320958667436
24,0.0008550178566873413,94.63673734664917,0.8884952380952381,0.8890821182181283,0.8873862704331738,0.8882333848826776,0.9580443318977759,0.8873862704331738,0.8896011260532973,0.8890821182181283,0.8879122130882995,93046,93538,11608,11808,104854,105146,0.26211050976789246,0.4993047619047619,0.997222909097826,0.9161666666666667,0.908041237113402,0.9267266202985868,0.9172887821883119,0.9746596021452243,0.9267266202985868,0.9055379676283052,0.908041237113402,0.924689812179852,41838,40617,4237,3308,45146,44854,0.20631335614333776,0.5016222222222222,0.9935320958667436
25,0.0008438508174347012,98.38093209266663,0.8885952380952381,0.8866957190463983,0.8906956339290824,0.8886911757009435,0.9586437104715947,0.8906956339290824,0.886500675251555,0.8866957190463983,0.8905066253952786,93393,93212,11934,11461,104854,105146,0.26031111149927294,0.4993047619047619,0.997222909097826,0.9135333333333333,0.9016597867217062,0.9289416559606609,0.9150974273931354,0.973360652916384,0.9289416559606609,0.8980247023676818,0.9016597867217062,0.9262325239146432,41938,40280,4574,3208,45146,44854,0.21066369484602052,0.5016222222222222,0.9935320958667436
26,0.000832349373335208,92.58539271354675,0.8895761904761905,0.8899021246120793,0.8888072939515899,0.889354372336923,0.9593940962307987,0.8888072939515899,0.8903429517052479,0.8899021246120793,0.8892519591545951,93195,93616,11530,11659,104854,105146,0.2580203105413086,0.4993047619047619,0.997222909097826,0.9138444444444445,0.8933681198451439,0.9405041421166881,0.9163303623454259,0.975350177315743,0.9405041421166881,0.8870111918669461,0.8933681198451439,0.9367583349029949,42460,39786,5068,2686,45146,44854,0.21159506385976617,0.5016222222222222,0.9935320958667436
27,0.0008205248749256018,89.8961124420166,0.8897095238095238,0.8899687807299772,0.889026646575238,0.8894974641812622,0.9594987778390882,0.889026646575238,0.890390504631655,0.8899687807299772,0.8894515329146755,93218,93621,11525,11636,104854,105146,0.2575529256742561,0.4993047619047619,0.997222909097826,0.9052333333333333,0.8743839846226202,0.9471492491029105,0.9093132303373773,0.9714633020798751,0.9471492491029105,0.8630445445222277,0.8743839846226202,0.9419422342263426,42760,38711,6143,2386,45146,44854,0.23167068409648808,0.5016222222222222,0.9935320958667436
28,0.0008083889915582238,93.18792247772217,0.8920142857142858,0.8930447010206717,0.8903618364583135,0.8917012507581438,0.9602730875447739,0.8903618364583135,0.8936621459684629,0.8930447010206717,0.8909928788841373,93358,93965,11181,11496,104854,105146,0.2550960091667547,0.4993047619047619,0.997222909097826,0.9150222222222222,0.8995950554134697,0.934944402604882,0.9169291595159994,0.9738376411472389,0.934944402604882,0.8949703482409596,0.8995950554134697,0.9318245125348189,42209,40143,4711,2937,45146,44854,0.21075150999240577,0.5016222222222222,0.9935320958667436
29,0.0007959536998847747,92.77770638465881,0.8922142857142857,0.8934412893470001,0.8903141511053465,0.8918749791010839,0.9609152851582965,0.8903141511053465,0.8941091434766896,0.8934412893470001,0.8909992133670732,93353,94012,11134,11501,104854,105146,0.25317919956708507,0.4993047619047619,0.997222909097826,0.9109777777777778,0.8807834290401969,0.9512913657909893,0.9146806380848934,0.9756893033546619,0.9512913657909893,0.8704017478931645,0.8807834290401969,0.9466779825412222,42947,39041,5813,2199,45146,44854,0.21446026412939484,0.5016222222222222,0.9935320958667436
30,0.0007832312720368051,88.80374526977539,0.8933761904761904,0.8929316802149944,0.8936044404600683,0.8932679336660517,0.9611318463933276,0.8936044404600683,0.8931485743632663,0.8929316802149944,0.8938201338193724,93698,93911,11235,11156,104854,105146,0.25237219111855513,0.4993047619047619,0.997222909097826,0.9169666666666667,0.9161750734628046,0.9185088379922917,0.9173404714236729,0.9748175912156911,0.9185088379922917,0.9154144557898961,0.9161750734628046,0.917767495920785,41467,41060,3794,3679,45146,44854,0.2070618202401833,0.5016222222222222,0.9935320958667436
31,0.0007702342635146037,81.63100552558899,0.8936285714285714,0.8917840999734113,0.8956453735670551,0.8937105661346961,0.9614200247282763,0.8956453735670551,0.8916173701329579,0.8917840999734113,0.8954838956176212,93912,93750,11396,10942,104854,105146,0.25166543728323715,0.4993047619047619,0.997222909097826,0.9156444444444445,0.8959554637088272,0.9411243521020688,0.9179846167141993,0.9757698444493847,0.9411243521020688,0.8899986623266598,0.8959554637088272,0.9375733947108835,42488,39920,4934,2658,45146,44854,0.20499054585922172,0.5016222222222222,0.9935320958667436
32,0.0007569755007964342,90.06892561912537,0.8939333333333334,0.892848987669356,0.8949777786255174,0.8939121157564847,0.9619864996557121,0.8949777786255174,0.892891788560668,0.892848987669356,0.8950198291641245,93842,93884,11262,11012,104854,105146,0.24977135518509055,0.4993047619047619,0.997222909097826,0.9169111111111111,0.9002295040163203,0.9383555575244762,0.9188972278859919,0.9763279357561869,0.9383555575244762,0.8953270611316716,0.9002295040163203,0.9351916538586931,42363,40159,4695,2783,45146,44854,0.20328221396035093,0.5016222222222222,0.9935320958667436
33,0.0007434680686803494,89.430668592453,0.8959333333333334,0.8947493579377913,0.8971045453678448,0.8959254038402926,0.9628872826671491,0.8971045453678448,0.8947653738611074,0.8947493579377913,0.8971202441117574,94065,94081,11065,10789,104854,105146,0.24669240102916049,0.4993047619047619,0.997222909097826,0.9158,0.9305689267867785,0.8992380277322465,0.9146352453476322,0.9751421496938584,0.8992380277322465,0.9324697908770678,0.9305689267867785,0.9019062405658343,40597,41825,3029,4549,45146,44854,0.21114774903451855,0.5016222222222222,0.9935320958667436
34,0.0007297252973710761,89.32273721694946,0.8954,0.8932739936611566,0.8977721403093826,0.8955174185201392,0.9628296793358224,0.8977721403093826,0.8930344473398893,0.8932739936611566,0.897541532049934,94135,93899,11247,10719,104854,105146,0.246760364408615,0.4993047619047619,0.997222909097826,0.9215777777777778,0.9189361608517753,0.9252868471182386,0.9221005695112798,0.977298594862641,0.9252868471182386,0.9178445623578723,0.9189361608517753,0.9242737191863859,41773,41169,3685,3373,45146,44854,0.19622889029878107,0.5016222222222222,0.9935320958667436
35,0.0007157607493247114,87.89247250556946,0.896204761904762,0.8954003180074075,0.8968947298147901,0.896146900892402,0.9630933595735195,0.8968947298147901,0.8955167100983394,0.8954003180074075,0.8970096502843643,94043,94160,10986,10811,104854,105146,0.24623231705954246,0.4993047619047619,0.997222909097826,0.9158222222222222,0.9000724112961622,0.9361183715057813,0.917741585233442,0.975032099152704,0.9361183715057813,0.8953939447986802,0.9000724112961622,0.9330019049389026,42262,40162,4692,2884,45146,44854,0.20449503900652582,0.5016222222222222,0.9935320958667436
36,0.0007015882058642168,75.66578483581543,0.8974809523809524,0.8955162953188338,0.8996414061456883,0.897574111165559,0.9634789008178004,0.8996414061456883,0.8953264983927111,0.8955162953188338,0.899458261276669,94331,94140,11006,10523,104854,105146,0.24480765500762722,0.4993047619047619,0.997222909097826,0.9112111111111111,0.8819465860729044,0.9501838479599521,0.914794476728688,0.9761843502941288,0.9501838479599521,0.8719846613456994,0.8819465860729044,0.9456251057759726,42897,39112,5742,2249,45146,44854,0.20528914413245564,0.5016222222222222,0.9935320958667436
37,0.0006872216535789162,89.61176824569702,0.8985285714285715,0.8977537825768179,0.8991836267572053,0.8984681357951161,0.964285283510667,0.8991836267572053,0.8978753352481311,0.8977537825768179,0.8993036702578611,94283,94408,10738,10571,104854,105146,0.24221127198035766,0.4993047619047619,0.997222909097826,0.9152444444444444,0.8927599346761024,0.9444912063084215,0.9178972747233822,0.976060538867381,0.9444912063084215,0.8858072858607928,0.8927599346761024,0.9406695392774279,42640,39732,5122,2506,45146,44854,0.20779875661669808,0.5016222222222222,0.9935320958667436
38,0.0006726752705214198,87.4965295791626,0.8979190476190476,0.8968874002036369,0.8988975146394034,0.897891332409273,0.9644356166811432,0.8988975146394034,0.8969432978905522,0.8968874002036369,0.8989524454061061,94253,94310,10836,10601,104854,105146,0.2414683693073844,0.4993047619047619,0.997222909097826,0.9200777777777778,0.9065144277114886,0.937336641119922,0.9216679190216385,0.977259691737081,0.937336641119922,0.902706559058278,0.9065144277114886,0.9346937833283316,42317,40490,4364,2829,45146,44854,0.19922078053720974,0.5016222222222222,0.9935320958667436
39,0.0006579634122155995,89.0490210056305,0.8989142857142857,0.8983935819501877,0.899250386251359,0.8988217799130633,0.9648551386713955,0.899250386251359,0.8985791185589561,0.8983935819501877,0.8994345334424919,94290,94482,10664,10564,104854,105146,0.24030977282468932,0.4993047619047619,0.997222909097826,0.9155888888888889,0.896730976480781,0.9399725335577903,0.9178427364846597,0.9761123448448112,0.9399725335577903,0.8910465064431266,0.896730976480781,0.9364997539658364,42436,39967,4887,2710,45146,44854,0.20242715178226883,0.5016222222222222,0.9935320958667436
40,0.000643100597489419,88.56155729293823,0.900547619047619,0.9009866001929266,0.8996890914986553,0.9003373783743802,0.9656494460574688,0.8996890914986553,0.9014037623875373,0.9009866001929266,0.90011111427676,94336,94779,10367,10518,104854,105146,0.2374479941996529,0.4993047619047619,0.997222909097826,0.9189333333333334,0.9088709328954759,0.9318212023213573,0.9202029923877855,0.9763220023603962,0.9318212023213573,0.9059615641860258,0.9088709328954759,0.9295877750834973,42068,40636,4218,3078,45146,44854,0.1985653398389166,0.5016222222222222,0.9935320958667436
41,0.0006281014941466035,88.22863578796387,0.8992333333333333,0.8977615132360629,0.9007667804757091,0.8992616360165477,0.9656670295835286,0.9007667804757091,0.8977041447130656,0.8977615132360629,0.9007109117801422,94449,94390,10756,10405,104854,105146,0.23742605758497398,0.4993047619047619,0.997222909097826,0.9207555555555555,0.9060630661425397,0.9394187746422717,0.9224394806098701,0.9776800682609061,0.9394187746422717,0.9019708387211843,0.9060630661425397,0.9366780885349139,42411,40457,4397,2735,45146,44854,0.19381862665018576,0.5016222222222222,0.9935320958667436
42,0.000612980904491289,49.74935293197632,0.9014142857142857,0.9005931469157312,0.9021305815705648,0.9013612086503691,0.9659661299350591,0.9021305815705648,0.9006999790767124,0.9005931469157312,0.9022359408194957,94592,94705,10441,10262,104854,105146,0.2362211981876759,0.4993047619047619,0.997222909097826,0.9152666666666667,0.8920093614175861,0.9455544234262172,0.9180017634029376,0.9760280977851519,0.9455544234262172,0.8847817362999956,0.8920093614175861,0.9416761579347,42688,39686,5168,2458,45146,44854,0.21072379044595768,0.5016222222222222,0.9935320958667436
43,0.0005977537507199342,43.44008731842041,0.9012904761904762,0.9023541003051434,0.8996604802868751,0.9010052771078584,0.9663313754031383,0.8996604802868751,0.9029159454472828,0.9023541003051434,0.9002361107160128,94333,94938,10208,10521,104854,105146,0.23496746216491138,0.4993047619047619,0.997222909097826,0.9176,0.8956917526638141,0.9458866787755282,0.9201051474865872,0.9777251393526274,0.9458866787755282,0.8891291746555491,0.8956917526638141,0.942278612607504,42703,39881,4973,2443,45146,44854,0.1967783191198991,0.5016222222222222,0.9935320958667436
44,0.0005824350601949147,45.23935508728027,0.9022857142857142,0.9027334721399782,0.9014248383466534,0.9020786806390655,0.9670106943129215,0.9014248383466534,0.9031441994940369,0.9027334721399782,0.901840490797546,94518,94962,10184,10336,104854,105146,0.23264946308481563,0.4993047619047619,0.997222909097826,0.9196666666666666,0.9109868192854665,0.9308022859168033,0.9207879571400399,0.977172564400189,0.9308022859168033,0.9084585544210104,0.9109868192854665,0.9287928519328957,42022,40748,4106,3124,45146,44854,0.19568610218861562,0.5016222222222222,0.9935320958667436
45,0.000567039950614331,44.24450707435608,0.9024571428571428,0.9013567255913079,0.9035229938772007,0.902438559725662,0.967063807703594,0.9035229938772007,0.901394251802256,0.9013567255913079,0.9035597841630598,94738,94778,10368,10116,104854,105146,0.2324183401396446,0.4993047619047619,0.997222909097826,0.9182444444444444,0.8975340851708467,0.9448899127275949,0.9206034054858968,0.9774640842589729,0.9448899127275949,0.8914255138895082,0.8975340851708467,0.9414202297984554,42658,39984,4870,2488,45146,44854,0.2001073567662388,0.5016222222222222,0.9935320958667436
46,0.0005515836150926649,44.628937005996704,0.9045761904761904,0.9056076822281522,0.9030079920651573,0.9043059687594015,0.9679068998551906,0.9030079920651573,0.9061400338576836,0.9056076822281522,0.9035534439102109,94684,95277,9869,10170,104854,105146,0.22957413829636197,0.4993047619047619,0.997222909097826,0.9145555555555556,0.8853973741614191,0.9530190936074071,0.9179645828888415,0.977550241462196,0.9530190936074071,0.8758416194765238,0.8853973741614191,0.9487755397768439,43025,39285,5569,2121,45146,44854,0.2101149219723249,0.5016222222222222,0.9935320958667436
47,0.0005360813071670105,44.98972415924072,0.9047761904761905,0.9050646808916893,0.9041238293245847,0.9045940104676072,0.9682395085254751,0.9041238293245847,0.9054267399615772,0.9050646808916893,0.9044890979050877,94801,95202,9944,10053,104854,105146,0.22839900878474714,0.4993047619047619,0.997222909097826,0.9201222222222222,0.9016358749709014,0.9437159438266957,0.9221961276637193,0.9784980220562165,0.9437159438266957,0.8963749052481385,0.9016358749709014,0.9405572320864622,42605,40206,4648,2541,45146,44854,0.19484335778873751,0.5016222222222222,0.9935320958667436
48,0.0005205483257436738,43.73053812980652,0.9053238095238095,0.9068838705970235,0.9031128998416846,0.904994456974655,0.9681882535510941,0.9031128998416846,0.9075285793087706,0.9068838705970235,0.9037809475099923,94695,95423,9723,10159,104854,105146,0.22860248317889842,0.4993047619047619,0.997222909097826,0.9233111111111111,0.9075968793963423,0.9431400345545563,0.9250271562024767,0.9796295438436329,0.9431400345545563,0.9033531011726936,0.9075968793963423,0.940421482616163,42579,40519,4335,2567,45146,44854,0.19247814051976259,0.5016222222222222,0.9935320958667436
49,0.0005050000000000002,45.94287467002869,0.9061428571428571,0.906298912006108,0.9056592976901215,0.9059789919574115,0.9688595135337315,0.9056592976901215,0.9066250737070359,0.906298912006108,0.9059874548564911,94962,95328,9818,9892,104854,105146,0.22614292413831194,0.4993047619047619,0.997222909097826,0.9249444444444445,0.9203363479098693,0.9309573384131484,0.9256163765099711,0.9795280968498333,0.9309573384131484,0.918892406474339,0.9203363479098693,0.9296912006857194,42029,41216,3638,3117,45146,44854,0.18456933615644547,0.5016222222222222,0.9935320958667436
