epoch,learning_rate_feature,learning_rate_classifier,learning_rate_discriminator,epoch_time,accuracy,precision,recall,f1,auc,sensitivity,specificity,precision_neutrino,precision_muon,true_positives,true_negatives,false_positives,false_negatives,total_neutrinos,total_muons,loss,positive_class_ratio,class_balance,classification_loss,domain_loss,total_loss,domain_accuracy,lambda_factor,domain_utilization,source_muons_avg,target_events_avg,domain_batch_size_avg,val_accuracy,val_precision,val_recall,val_f1,val_auc,val_sensitivity,val_specificity,val_precision_neutrino,val_precision_muon,val_true_positives,val_true_negatives,val_false_positives,val_false_negatives,val_total_neutrinos,val_total_muons,val_loss,val_positive_class_ratio,val_class_balance
10,0.0009704699440926358,0.0019409103285697486,0.0038817910975239736,45.48452138900757,0.6696,0.6978034817151536,0.5976085651390834,0.6438311863310516,0.7367340083492431,0.5976085651390834,0.7415050969418349,0.6978034817151536,0.6485010051568919,23890,29678,10346,16086,39976,40024,0.5885006060266191,0.4997,0.9988007195682591,0.5885006060266191,0.7091042425981753,1.2976048486247944,0.4930503465187777,0.4621171572600098,0.9798206634071739,254.9299363057325,256.0,250.18471337579618,0.6365,0.6083228445563247,0.7714485235434956,0.6802427867698804,0.7267481360692638,0.7714485235434956,0.5009021651964716,0.6083228445563247,0.6856476399560922,7733,4997,4979,2291,10024,9976,0.6568386003375053,0.5012,0.9952114924181964
11,0.0009649233547011817,0.0019298115976453074,0.0038595880835335583,44.54226589202881,0.673425,0.7049422906185262,0.5958575145087053,0.6458259902936312,0.7431084525190429,0.5958575145087053,0.7508994603238057,0.7049422906185262,0.6503787059078122,23820,30054,9970,16156,39976,40024,0.5816738191683581,0.4997,0.9988007195682591,0.5816738191683581,0.7070407172676864,1.2887145364360444,0.5094590027620838,0.5005202111902354,0.9811797548236592,254.9299363057325,256.0,250.54140127388536,0.6679,0.6601629096419777,0.6953312051077414,0.6772908366533864,0.7375005980034446,0.6953312051077414,0.640336808340016,0.6601629096419777,0.6765515780554967,6970,6388,3588,3054,10024,9976,0.6215880006551743,0.5012,0.9952114924181964
12,0.0009589184355291487,0.001917795748371139,0.0038355503740551194,44.11342144012451,0.678425,0.7125343037823648,0.5975335201120673,0.6499863945578231,0.7497282458396685,0.5975335201120673,0.7592194683190086,0.7125343037823648,0.6538213271365866,23887,30387,9637,16089,39976,40024,0.5758739250480749,0.4997,0.9988007195682591,0.5758739250480749,0.7059632634661,1.2818371885141748,0.5230438371372831,0.5370495669980351,0.9807049770401124,254.9299363057325,256.0,250.4203821656051,0.65805,0.6598735066760365,0.6557262569832403,0.6577933450087565,0.7301259105252447,0.6557262569832403,0.6603849238171612,0.6598735066760365,0.6562406614204602,6573,6588,3388,3451,10024,9976,0.6165374338626861,0.5012,0.9952114924181964
13,0.000952461112706777,0.0019048746389397867,0.003809701691405806,45.03828835487366,0.6815625,0.7165556584331412,0.6001350810486292,0.6531984698531114,0.7534076781017641,0.6001350810486292,0.7628922646412153,0.7165556584331412,0.6563769642511662,23991,30534,9490,15985,39976,40024,0.572926017888792,0.4997,0.9988007195682591,0.572926017888792,0.7063177258345732,1.2792437437233652,0.5108757425265708,0.5716699660851172,0.9823143306603153,254.9299363057325,256.0,250.8343949044586,0.6603,0.6895539906103286,0.5860933758978452,0.63362812769629,0.7303977120908216,0.5860933758978452,0.7348636728147554,0.6895539906103286,0.6385888501742161,5875,7331,2645,4149,10024,9976,0.605581222474575,0.5012,0.9952114924181964
14,0.00094555775883209,0.0018910610209262738,0.0037820675451146414,44.26983189582825,0.6855875,0.7166155195089873,0.6133430058034821,0.6609696593926487,0.7602643043201496,0.6133430058034821,0.757745352788327,0.7166155195089873,0.6624003494594299,24519,30328,9696,15457,39976,40024,0.5675565338438484,0.4997,0.9988007195682591,0.5675565338438484,0.7083497491611797,1.275906283005028,0.5048708331053424,0.6043677771171636,0.9796185688515551,254.9299363057325,256.0,250.11464968152868,0.6962,0.7195773081201334,0.6453511572226656,0.6804459871673504,0.7674398304534233,0.6453511572226656,0.7472935044105854,0.7195773081201334,0.6771117166212534,6469,7455,2521,3555,10024,9976,0.5712117329239845,0.5012,0.9952114924181964
15,0.0009382151866819101,0.0018763685267038418,0.003752675206747705,44.17166090011597,0.691,0.7207559182728484,0.6229987992795677,0.668321481282705,0.7665864840961342,0.6229987992795677,0.7589196482110734,0.7207559182728484,0.6683756546230691,24905,30375,9649,15071,39976,40024,0.561719619164801,0.4997,0.9988007195682591,0.561719619164801,0.7083998633797761,1.270119482544577,0.49772629920084765,0.6351489523872873,0.9806583863253845,254.9299363057325,256.0,250.39490445859872,0.6772,0.6850622406639004,0.6588188347964884,0.6716842961757526,0.7532988840015717,0.6588188347964884,0.6956696070569367,0.6850622406639004,0.6698841698841699,6604,6940,3036,3420,10024,9976,0.5973440945148468,0.5012,0.9952114924181964
16,0.0009304406424884702,0.001860811655990442,0.0037215536829943853,45.024760723114014,0.6963375,0.7275074709142078,0.6272513508104863,0.6736697876227449,0.7739585251875691,0.6272513508104863,0.7653407955226864,0.7275074709142078,0.6727428458480662,25075,30632,9392,14901,39976,40024,0.5558649764698782,0.4997,0.9988007195682591,0.5558649764698782,0.7078456415492258,1.263710618019104,0.5095094020958919,0.6640367702678489,0.9799390135680972,254.9299363057325,256.0,250.19745222929936,0.7009,0.6956816421378776,0.7167797286512371,0.7060731132075472,0.7841115314824214,0.7167797286512371,0.684943865276664,0.6956816421378776,0.7064722911497106,7185,6833,3143,2839,10024,9976,0.5739051684737205,0.5012,0.9952114924181964
17,0.000922241798788257,0.0018444057615392645,0.0036887336870412794,44.07680034637451,0.7003875,0.7330324646964623,0.629777866720032,0.6774935751671802,0.7788985769659876,0.629777866720032,0.770912452528483,0.7330324646964623,0.6758295915014785,25176,30855,9169,14800,39976,40024,0.5502433552863492,0.4997,0.9988007195682591,0.5502433552863492,0.7076406095437943,1.2578839648301434,0.5139831788600631,0.6910694698329305,0.9802703935173569,254.9299363057325,256.0,250.29936305732485,0.6902,0.6716899892357373,0.7470071827613727,0.7073493293028528,0.7766233483504865,0.7470071827613727,0.6331194867682438,0.6716899892357373,0.7135110709444193,7488,6316,3660,2536,10024,9976,0.6011535063385963,0.5012,0.9952114924181964
18,0.0009136267468501441,0.001827167033987425,0.0036542476082619866,44.09961533546448,0.70415,0.7332113030545704,0.6412847708625176,0.6841740058713638,0.7835820992770557,0.6412847708625176,0.766939836098341,0.7332113030545704,0.6815880628830269,25636,30696,9328,14340,39976,40024,0.5455007374666299,0.4997,0.9988007195682591,0.5455007374666299,0.7070499635805749,1.2525507010472048,0.5133573737493746,0.7162978701990246,0.9808443903759092,254.9299363057325,256.0,250.44585987261146,0.69315,0.7808931926578986,0.5390063846767758,0.6377855161423597,0.7779396259322454,0.5390063846767758,0.8480352846832397,0.7808931926578986,0.6467395459062762,5403,8460,1516,4621,10024,9976,0.5584881201386451,0.5012,0.9952114924181964
19,0.0009046039886902867,0.0018091124858777604,0.0036181294802527077,44.947144746780396,0.7109625,0.7427896389777279,0.6448869321592956,0.6903846926342005,0.789138597214895,0.6448869321592956,0.7769588247051769,0.7427896389777279,0.6865740842955865,25780,31097,8927,14196,39976,40024,0.5401524145891712,0.4997,0.9988007195682591,0.5401524145891712,0.7081282936084042,1.2482807081975755,0.4906978360406912,0.7397830512740042,0.980939606389488,254.9299363057325,256.0,250.45859872611464,0.7159,0.7497124453646192,0.6502394253790902,0.6964419275563628,0.8028210542492725,0.6502394253790902,0.7818765036086608,0.7497124453646192,0.6898991685830532,6518,7800,2176,3506,10024,9976,0.5310252070426941,0.5012,0.9952114924181964
20,0.0008951824286816577,0.0017902599348695028,0.0035804149472451925,44.08442401885986,0.715825,0.745193401592719,0.6554182509505704,0.6974286626916525,0.7962432960225865,0.6554182509505704,0.7761593044173496,0.745193401592719,0.6927966101694916,26201,31065,8959,13775,39976,40024,0.533023260960913,0.4997,0.9988007195682591,0.533023260960913,0.7074346857465756,1.2404579467074885,0.515114953183824,0.7615941559557646,0.9800311364831877,254.9299363057325,256.0,250.23566878980893,0.70505,0.7455064873229378,0.6248004788507582,0.6798371777476255,0.7875483062782442,0.6248004788507582,0.7856856455493184,0.7455064873229378,0.675747909302526,6263,7838,2138,3761,10024,9976,0.5678521618247032,0.5012,0.9952114924181964
21,0.0008853713647665071,0.0017706279861544017,0.0035411412289301906,44.48477602005005,0.7217,0.7489318641780975,0.666499899939964,0.7053155442609064,0.8042364564001243,0.666499899939964,0.7768338996602039,0.7489318641780975,0.6998919502971367,26644,31092,8932,13332,39976,40024,0.5242650581013625,0.4997,0.9988007195682591,0.5242650581013625,0.7071476035816654,1.2314126616830279,0.5029649305495487,0.7818063576087741,0.9816647729329003,254.9299363057325,256.0,250.6751592356688,0.69455,0.7361563517915309,0.6087390263367917,0.6664118385846121,0.7740097982964382,0.6087390263367917,0.7807738572574178,0.7361563517915309,0.6651011869182819,6102,7789,2187,3922,10024,9976,0.5652620658278465,0.5012,0.9952114924181964
22,0.0008751804792804149,0.0017502360140956446,0.0035003470837261037,44.19271445274353,0.7240375,0.7508338238179321,0.6701270762457474,0.7081884872116846,0.8065689100523077,0.6701270762457474,0.7778832700379772,0.7508338238179321,0.7024660995916158,26789,31134,8890,13187,39976,40024,0.5218336834649372,0.4997,0.9988007195682591,0.5218336834649372,0.7072963338748665,1.2291300173398036,0.5100498674022165,0.8004990217606296,0.9806283303538058,254.9299363057325,256.0,250.40127388535032,0.71085,0.7326895643586085,0.6661013567438149,0.6978105241155876,0.7980106815415258,0.6661013567438149,0.7558139534883721,0.7326895643586085,0.6925691191329109,6677,7540,2436,3347,10024,9976,0.5414047732949256,0.5012,0.9952114924181964
23,0.0008646198293969954,0.0017291041431077012,0.0034580727705291123,44.79640078544617,0.7279125,0.7577790990684901,0.6695017010206123,0.7109104190185271,0.8124943771854758,0.6695017010206123,0.7862532480511693,0.7577790990684901,0.7043038427967145,26764,31469,8555,13212,39976,40024,0.5149069291770838,0.4997,0.9988007195682591,0.5149069291770838,0.7061516714703505,1.2210586006474342,0.5093290678634765,0.8177540779702877,0.9823457053947274,254.9299363057325,256.0,250.84713375796179,0.6922,0.7820064158646836,0.5350159616919393,0.6353512616988508,0.7830712904906333,0.5350159616919393,0.85014033680834,0.7820064158646836,0.6453355653629584,5363,8481,1495,4661,10024,9976,0.5437360294163227,0.5012,0.9952114924181964
24,0.0008536998372026807,0.0017072532277959546,0.0034143600089825013,43.719136476516724,0.7303125,0.7609700751666431,0.6711026615969582,0.7132166261248687,0.8150137624674545,0.6711026615969582,0.7894513292024785,0.7609700751666431,0.7061571125265392,26828,31597,8427,13148,39976,40024,0.512897783593767,0.4997,0.9988007195682591,0.512897783593767,0.7074884711557133,1.2203862547494804,0.512408590240843,0.8336546070121553,0.9800272809118027,254.9299363057325,256.0,250.22292993630575,0.7208,0.7369263607257204,0.6888467677573823,0.7120758997628133,0.8096134133732611,0.6888467677573823,0.752906976744186,0.7369263607257204,0.706585136406397,6905,7511,2465,3119,10024,9976,0.5303521364927292,0.5012,0.9952114924181964
25,0.0008424312794113804,0.0016847048323757247,0.0033692519383044127,44.41185760498047,0.7355125,0.7680866220259296,0.6743045827496498,0.7181468210094444,0.8201281611836381,0.6743045827496498,0.7966470117929243,0.7680866220259296,0.7100545596258768,26956,31885,8139,13020,39976,40024,0.5069746426336325,0.4997,0.9988007195682591,0.5069746426336325,0.7076846125778878,1.2146592552115203,0.5033922994592387,0.8482836399575131,0.9810955650818746,254.9299363057325,256.0,250.4968152866242,0.7067,0.7580685203574975,0.6092378292098962,0.6755530973451327,0.7932517441300462,0.6092378292098962,0.8046311146752205,0.7580685203574975,0.672052913596785,6107,8027,1949,3917,10024,9976,0.5322737008333206,0.5012,0.9952114924181964
26,0.0008308252767291644,0.0016614812093909905,0.0033227930747146417,45.35832190513611,0.7384625,0.7677261613691931,0.6833600160096057,0.7230905649889491,0.8240290119629443,0.6833600160096057,0.7934989006596043,0.7677261613691931,0.7150190242474728,27318,31759,8265,12658,39976,40024,0.5016972606728791,0.4997,0.9988007195682591,0.5016972606728791,0.7076779615347553,1.2093752222076344,0.506959698762104,0.8617231593133066,0.9802939116724724,254.9299363057325,256.0,250.29936305732485,0.7166,0.7136131816398588,0.7258579409417398,0.7196834817012858,0.8094994377167612,0.7258579409417398,0.7072975140336808,0.7136131816398588,0.7197062423500612,7276,7056,2920,2748,10024,9976,0.55168541893363,0.5012,0.9952114924181964
27,0.0008188932828794708,0.001637605277753816,0.003275029267502505,44.94839692115784,0.74055,0.7685107571947472,0.6880378226936161,0.7260512630995434,0.8266352988387076,0.6880378226936161,0.7929992004797122,0.7685107571947472,0.7179144989821308,27505,31739,8285,12471,39976,40024,0.4992137708861357,0.4997,0.9988007195682591,0.4992137708861357,0.7082238273256144,1.20743759821175,0.5049917885831966,0.874053287886007,0.9804301545650607,254.9299363057325,256.0,250.3375796178344,0.72735,0.7870149441165389,0.6251995211492418,0.6968366042141547,0.8235447786179249,0.6251995211492418,0.8299919807538091,0.7870149441165389,0.6878790396278143,6267,8280,1696,3757,10024,9976,0.4992457516491413,0.5012,0.9952114924181964
28,0.0008066470732996621,0.0016131006001261507,0.0032260076537791267,44.621556997299194,0.7453875,0.7684934133048503,0.7019211526916149,0.733700270627149,0.8318686204102034,0.7019211526916149,0.7888017189686188,0.7684934133048503,0.7259870765976039,28060,31571,8453,11916,39976,40024,0.4924470934138936,0.4997,0.9988007195682591,0.4924470934138936,0.7066626412094019,1.1991097346232955,0.5142537617379692,0.8853516482022625,0.9807634543827575,254.9299363057325,256.0,250.42675159235668,0.7233,0.7779841505695889,0.6267956903431764,0.6942541436464088,0.8202705697584819,0.6267956903431764,0.8202686447473937,0.7779841505695889,0.6862629989936263,6283,8183,1793,3741,10024,9976,0.5170926041901112,0.5012,0.9952114924181964
29,0.0007940987335200907,0.0015879913596663277,0.0031757766119588004,44.68527960777283,0.7457,0.7696999670293438,0.7007704622773664,0.7336196511810611,0.8324762046914338,0.7007704622773664,0.7905756546072357,0.7696999670293438,0.7256673699660582,28014,31642,8382,11962,39976,40024,0.49119724380742213,0.4997,0.9988007195682591,0.49119724380742213,0.7066450039292597,1.197842247736682,0.5131543781726983,0.8956928738431646,0.9808719198994628,254.9299363057325,256.0,250.43949044585986,0.71835,0.7342366371492585,0.6865522745411013,0.7095942671547146,0.8136438265884411,0.6865522745411013,0.7503007217321572,0.7342366371492585,0.7043380069633951,6882,7485,2491,3142,10024,9976,0.5159650854766369,0.5012,0.9952114924181964
30,0.0007812606472371396,0.0015623023361632054,0.0031243857140153355,45.33910655975342,0.747525,0.7761210699726364,0.6953171903141885,0.7335004618023486,0.834725755501272,0.6953171903141885,0.7996701978812712,0.7761210699726364,0.7243470782600824,27796,32006,8018,12180,39976,40024,0.4888223927871437,0.4997,0.9988007195682591,0.4888223927871437,0.7070117273907752,1.195834120177919,0.5139835228206245,0.9051482536448667,0.9807597586861012,254.9299363057325,256.0,250.43312101910828,0.73005,0.8056032773886613,0.6081404628890662,0.6930816895003127,0.8283605163565742,0.6081404628890662,0.8525461106655974,0.8056032773886613,0.6840665969597041,6096,8505,1471,3928,10024,9976,0.4955471359193325,0.5012,0.9952114924181964
31,0.0007681454840920091,0.0015360588815815077,0.0030718856765605037,44.63174366950989,0.75185,0.7810928595373785,0.6994196517910747,0.7380034841366204,0.8393332818474815,0.6994196517910747,0.804217469518289,0.7810928595373785,0.7281693964347118,27960,32188,7836,12016,39976,40024,0.4830880432751528,0.4997,0.9988007195682591,0.4830880432751528,0.7067877042825055,1.1898757475576582,0.5131373654125603,0.9137854901178277,0.9810047566033313,254.9299363057325,256.0,250.48407643312103,0.74305,0.7733631785114717,0.6893455706304868,0.728941399862862,0.8414518867628678,0.6893455706304868,0.7970128307939054,0.7733631785114717,0.7185720741075463,6910,7951,2025,3114,10024,9976,0.48785248920321467,0.5012,0.9952114924181964
32,0.0007547661871673109,0.0015092868950424968,0.0030183283107928674,44.133344411849976,0.7568375,0.7834903445036882,0.709425655393236,0.7446207973954025,0.843462769584097,0.709425655393236,0.8041924845092944,0.7834903445036882,0.7348126840627355,28360,32187,7837,11616,39976,40024,0.47812692469851986,0.4997,0.9988007195682591,0.47812692469851986,0.7071431431041402,1.18527006780266,0.5132778385642228,0.9216685544064713,0.9810989855534398,254.9299363057325,256.0,250.51592356687897,0.7427,0.7837366216845044,0.6720869912210694,0.7236305048335123,0.8423403918806572,0.6720869912210694,0.8136527666399358,0.7837366216845044,0.711767800771659,6737,8117,1859,3287,10024,9976,0.49551959037780763,0.5012,0.9952114924181964
33,0.0007411359602138072,0.001482012797264665,0.0029637664713663796,45.58985471725464,0.7575,0.7871016353184127,0.7055483289973984,0.7440970848173064,0.8447012100299356,0.7055483289973984,0.8093893663801719,0.7871016353184127,0.7334827695512385,28205,32395,7629,11771,39976,40024,0.4757172374209021,0.4997,0.9988007195682591,0.4757172374209021,0.7058458525663728,1.1815630899872749,0.5138094660582816,0.9288576214547277,0.9819948156186827,254.9299363057325,256.0,250.76433121019107,0.74305,0.8047411104179664,0.6434557063048684,0.7151172459670714,0.8444825692195986,0.6434557063048684,0.8431234963913392,0.8047411104179664,0.7017939090529829,6450,8411,1565,3574,10024,9976,0.4795566350221634,0.5012,0.9952114924181964
34,0.000727268254619904,0.0014542635044896776,0.0029082540042292236,45.358681201934814,0.7580125,0.787537307188084,0.7062737642585551,0.744695161354135,0.8464034078302269,0.7062737642585551,0.8096891864881072,0.787537307188084,0.7340370110308274,28234,32407,7617,11742,39976,40024,0.47367463199196347,0.4997,0.9988007195682591,0.47367463199196347,0.7076522362459997,1.1813268682379632,0.5162040608324063,0.9354090706030991,0.9796799573325692,254.9299363057325,256.0,250.12738853503186,0.74075,0.7842123810642546,0.666001596169194,0.720289151426876,0.8393561446913934,0.666001596169194,0.8158580593424218,0.7842123810642546,0.7085400887960303,6676,8139,1837,3348,10024,9976,0.5036850303411484,0.5012,0.9952114924181964
35,0.0007131767561367542,0.0014260664019192907,0.002851845693484363,45.37021541595459,0.760075,0.7859068897204491,0.7145037022213327,0.7485062893081761,0.8480862328110439,0.7145037022213327,0.8055916450129922,0.7859068897204491,0.738569726956203,28563,32243,7781,11413,39976,40024,0.4715095887518233,0.4997,0.9988007195682591,0.4715095887518233,0.7074053336860268,1.1789149224378501,0.5078402036314558,0.9413755384972873,0.9804919029784868,254.9299363057325,256.0,250.343949044586,0.72135,0.7956689252026039,0.5974660814046289,0.6824682354281807,0.8218856090611082,0.5974660814046289,0.8458299919807538,0.7956689252026039,0.6765012426841979,5989,8438,1538,4035,10024,9976,0.502055436372757,0.5012,0.9952114924181964
36,0.0006988753713720732,0.0013974493166894638,0.002794597207324244,44.916383266448975,0.7602,0.7892759752907785,0.709550730438263,0.7472929894354138,0.8487439736728306,0.709550730438263,0.8107885268838697,0.7892759752907785,0.7364849530207435,28365,32451,7573,11611,39976,40024,0.4703472055447329,0.4997,0.9988007195682591,0.4703472055447329,0.7068896669491082,1.1772368724938411,0.5038503176847081,0.9468060128462681,0.9810659634045364,254.9299363057325,256.0,250.4904458598726,0.7245,0.7535955056179775,0.6690941739824421,0.7088353413654619,0.8253437889802246,0.6690941739824421,0.7801724137931034,0.7535955056179775,0.7011711711711712,6707,7783,2193,3317,10024,9976,0.5302377283573151,0.5012,0.9952114924181964
37,0.000684378214065997,0.0013684404904083364,0.0027365650430930142,44.27331352233887,0.765725,0.7946711074104913,0.7162297378427056,0.7534142041417783,0.853010433333756,0.7162297378427056,0.8151609034579252,0.7946711074104913,0.7420059131225836,28632,32626,7398,11344,39976,40024,0.4653124110713886,0.4997,0.9988007195682591,0.4653124110713886,0.7072233485568101,1.1725357596281987,0.5082327078102501,0.9517459571646616,0.9808309582866167,254.9299363057325,256.0,250.43949044585986,0.73295,0.777790959781706,0.6540303272146848,0.710561968243646,0.8330563384045093,0.6540303272146848,0.8122493985565357,0.777790959781706,0.7002851957479906,6556,8103,1873,3468,10024,9976,0.5059438452124596,0.5012,0.9952114924181964
