epoch,learning_rate_feature,learning_rate_classifier,learning_rate_discriminator,epoch_time,accuracy,precision,recall,f1,auc,sensitivity,specificity,precision_neutrino,precision_muon,true_positives,true_negatives,false_positives,false_negatives,total_neutrinos,total_muons,loss,positive_class_ratio,class_balance,classification_loss,domain_loss,total_loss,domain_accuracy,lambda_factor,domain_utilization,source_muons_avg,target_events_avg,domain_batch_size_avg,val_accuracy,val_precision,val_recall,val_f1,val_auc,val_sensitivity,val_specificity,val_precision_neutrino,val_precision_muon,val_true_positives,val_true_negatives,val_false_positives,val_false_negatives,val_total_neutrinos,val_total_muons,val_loss,val_positive_class_ratio,val_class_balance
16,0.0009304406424884702,0.001860811655990442,0.0037215536829943853,324.868620634079,0.893375,0.8969759184154283,0.8887351185513722,0.8928365034297344,0.96145285833462,0.8887351185513722,0.8980108619598174,0.8969759184154283,0.8898426795648513,213204,215616,24488,26692,239896,240104,0.2509189080804396,0.49978333333333336,0.9991337087262188,0.2509189080804396,0.6974661284164071,0.9483850364968467,0.5540226605782377,0.06640367702678489,0.9828025071024465,255.97441364605544,256.0,251.46801705756928,0.885625,0.8445230206955979,0.9457606814854252,0.8922794377339832,0.9665195449653885,0.9457606814854252,0.8252804861760384,0.8445230206955979,0.9381298513977719,56844,49431,10465,3260,60104,59896,0.3008057757260952,0.5008666666666667,0.9965393318248369
17,0.000922241798788257,0.0018444057615392645,0.0036887336870412794,326.3261833190918,0.89424375,0.8975370037960156,0.8899981658718779,0.8937516875027471,0.9621244341291298,0.8899981658718779,0.8984856562156399,0.8975370037960156,0.8910081406250645,213507,215730,24374,26389,239896,240104,0.24867510479459884,0.49978333333333336,0.9991337087262188,0.24867510479459884,0.6996393370857117,0.9483144418803106,0.5338491510067668,0.06910694698329305,0.9830956229401262,255.97441364605544,256.0,251.54904051172707,0.89395,0.8894295577839881,0.9001730334087582,0.8947690475796716,0.9652317156795103,0.9001730334087582,0.8877053559503139,0.8894295577839881,0.8985972621260774,54104,53170,6726,6000,60104,59896,0.25610416556926485,0.5008666666666667,0.9965393318248369
18,0.0009136267468501441,0.001827167033987425,0.0036542476082619866,326.79611802101135,0.8954791666666667,0.899968799541269,0.8897647313835996,0.8948376764932756,0.9627541323897342,0.8897647313835996,0.9011886515843135,0.899968799541269,0.891093961058215,213451,216379,23725,26445,239896,240104,0.24675572789045794,0.49978333333333336,0.9991337087262188,0.24675572789045794,0.6990228144726011,0.945778542363059,0.5516035219690184,0.07162978701990246,0.9822699810544752,255.97441364605544,256.0,251.32622601279317,0.893225,0.8639056897055881,0.9339478237721283,0.8975623795780334,0.9663356609406968,0.9339478237721283,0.8523607586483237,0.8639056897055881,0.9278483543245551,56134,51053,8843,3970,60104,59896,0.2795426628056993,0.5008666666666667,0.9965393318248369
19,0.0009046039886902867,0.0018091124858777604,0.0036181294802527077,325.544358253479,0.8966520833333333,0.9005797479759343,0.8916488811818455,0.8960920628470528,0.9635173263351285,0.8916488811818455,0.9016509512544564,0.9005797479759343,0.8928048564229245,213903,216490,23614,25993,239896,240104,0.2442439557837525,0.49978333333333336,0.9991337087262188,0.2442439557837525,0.6988115617588385,0.943055517542591,0.5455948435135488,0.07397830512740043,0.982521795898638,255.97441364605544,256.0,251.39339019189765,0.8873166666666666,0.8506730103285254,0.940037268734194,0.8931253062708462,0.9662213508750365,0.940037268734194,0.8344129825030052,0.8506730103285254,0.932738606248367,56500,49978,9918,3604,60104,59896,0.2981131160512884,0.5008666666666667,0.9965393318248369
20,0.0008951824286816577,0.0017902599348695028,0.0035804149472451925,326.04739928245544,0.89808125,0.9024067495185236,0.8926076299729883,0.8974804426776085,0.9642897094836371,0.8926076299729883,0.9035501282777463,0.9024067495185236,0.8938523087318558,214133,216946,23158,25763,239896,240104,0.2416108665086313,0.49978333333333336,0.9991337087262188,0.2416108665086313,0.6979101801604859,0.9395210466691172,0.5437652174788498,0.07615941559557647,0.9828633723736736,255.97441364605544,256.0,251.48827292110875,0.8940916666666666,0.8604456612670165,0.9412019166777585,0.8990138976074502,0.9676858905529422,0.9412019166777585,0.8468178175504207,0.8604456612670165,0.9348631462538015,56570,50721,9175,3534,60104,59896,0.28745265850361357,0.5008666666666667,0.9965393318248369
21,0.0008853713647665071,0.0017706279861544017,0.0035411412289301906,326.2430112361908,0.89819375,0.9022933557965673,0.8929994664354554,0.8976223547675464,0.9646546340313286,0.8929994664354554,0.9033835338020191,0.9022933557965673,0.8941811810780171,214227,216906,23198,25669,239896,240104,0.24035695236501917,0.49978333333333336,0.9991337087262188,0.24035695236501917,0.6968044979867142,0.9371614503517334,0.5504530636168746,0.07818063576087741,0.9831050101887858,255.97441364605544,256.0,251.55223880597015,0.8876083333333333,0.8451934896257571,0.9495208305603621,0.8943248685622948,0.9688816945623356,0.9495208305603621,0.8254808334446374,0.8451934896257571,0.9421841949806582,57070,49443,10453,3034,60104,59896,0.3031180445184099,0.5008666666666667,0.9965393318248369
22,0.0008751804792804149,0.0017502360140956446,0.0035003470837261037,326.5996422767639,0.8994020833333334,0.9031140994946584,0.8947002034214826,0.8988874626484378,0.9652799561105556,0.8947002034214826,0.904099890047646,0.9031140994946584,0.895761722215574,214635,217078,23026,25261,239896,240104,0.23831338823032278,0.49978333333333336,0.9991337087262188,0.23831338823032278,0.704904572096969,0.9432179603272918,0.5070568297717617,0.08004990217606296,0.9824094987596981,255.97441364605544,256.0,251.36567164179104,0.8741,0.8339865205902438,0.9346965260215626,0.8814742754930727,0.9606762664373605,0.9346965260215626,0.8132930412715373,0.8339865205902438,0.9254340970401611,56179,48713,11183,3925,60104,59896,0.3316855308223278,0.5008666666666667,0.9965393318248369
23,0.0008646198293969954,0.0017291041431077012,0.0034580727705291123,326.14534759521484,0.9002916666666667,0.9040277380371299,0.8955714142795211,0.8997797080084097,0.9660163537314737,0.8955714142795211,0.9050078299403592,0.9040277380371299,0.8966279895026986,214844,217296,22808,25052,239896,240104,0.23577148607099996,0.49978333333333336,0.9991337087262188,0.23577148607099996,0.7024532826597503,0.9382247687307502,0.524742395607139,0.08177540779702877,0.9823577924872358,255.97441364605544,256.0,251.34008528784648,0.901,0.8720757977902599,0.9402701983229069,0.9048899990392929,0.9715924839567517,0.9402701983229069,0.86159342860959,0.8720757977902599,0.9349590550039858,56514,51606,8290,3590,60104,59896,0.278043287865659,0.5008666666666667,0.9965393318248369
24,0.0008536998372026807,0.0017072532277959546,0.0034143600089825013,326.09440326690674,0.9010895833333333,0.9055041115405528,0.8955505719144963,0.9004998375789838,0.9662864639037221,0.8955505719144963,0.9066237963549129,0.9055041115405528,0.8967747516900729,214839,217684,22420,25057,239896,240104,0.2346855615978556,0.49978333333333336,0.9991337087262188,0.2346855615978556,0.7022626288155757,0.9369481904134314,0.5357364849495226,0.08336546070121553,0.9822619758560536,255.97441364605544,256.0,251.32515991471215,0.896225,0.881653771605235,0.9157294023692266,0.898368576115432,0.9670082428225429,0.9157294023692266,0.876652864965941,0.881653771605235,0.9120247338161985,55039,52508,7388,5065,60104,59896,0.26882414354922923,0.5008666666666667,0.9965393318248369
25,0.0008424312794113804,0.0016847048323757247,0.0033692519383044127,327.0756311416626,0.90188125,0.9062193174300174,0.8964467936105646,0.9013065663603692,0.9666746065113289,0.8964467936105646,0.9073109985672875,0.9062193174300174,0.8976393850616627,215054,217849,22255,24842,239896,240104,0.2334467858107868,0.49978333333333336,0.9991337087262188,0.2334467858107868,0.6986595831318959,0.9321063689426827,0.5351193689906013,0.08482836399575132,0.983064846283983,255.97441364605544,256.0,251.53944562899787,0.8859,0.8745561366130803,0.9015040596299747,0.8878256595117155,0.9595922330415534,0.9015040596299747,0.8702417523707761,0.8745561366130803,0.8980084074150644,54184,52124,7772,5920,60104,59896,0.28911865207743137,0.5008666666666667,0.9965393318248369
26,0.0008308252767291644,0.0016614812093909905,0.0033227930747146417,325.68089056015015,0.90220625,0.9067639754957143,0.8965093207056392,0.9016074905833206,0.9670528966170856,0.8965093207056392,0.9078982440942258,0.9067639754957143,0.8977542758538323,215069,217990,22114,24827,239896,240104,0.23216471875082456,0.49978333333333336,0.9991337087262188,0.23216471875082456,0.6985319057253124,0.930696624476137,0.5423513782431068,0.08617231593133066,0.9833199137683932,255.97441364605544,256.0,251.60234541577825,0.8950916666666666,0.8742694204199947,0.9233328896579263,0.8981315898074946,0.9677135642471975,0.9233328896579263,0.8667523707760117,0.8742694204199947,0.918475664773632,55496,51915,7981,4608,60104,59896,0.2661665544864979,0.5008666666666667,0.9965393318248369
27,0.0008188932828794708,0.001637605277753816,0.003275029267502505,326.6882221698761,0.9019395833333334,0.9064701492851933,0.8962717177443559,0.9013420863437527,0.9665042940227508,0.8962717177443559,0.9076025388998101,0.9064701492851933,0.8975136221545862,215012,217919,22185,24884,239896,240104,0.23410471361964497,0.49978333333333336,0.9991337087262188,0.23410471361964497,0.6970846454090656,0.9311893590287105,0.5264678856234815,0.0874053287886007,0.9826404392233499,255.97441364605544,256.0,251.42537313432837,0.8933333333333333,0.8725311072609859,0.9216857447091708,0.8964351020276066,0.9671554013202279,0.9216857447091708,0.8648824629357553,0.8725311072609859,0.9167050079631923,55397,51803,8093,4707,60104,59896,0.26419353935312717,0.5008666666666667,0.9965393318248369
28,0.0008066470732996621,0.0016131006001261507,0.0032260076537791267,325.2755424976349,0.90420625,0.909450631125976,0.8977098409310701,0.9035420971480717,0.9681422777678278,0.8977098409310701,0.9106970312864425,0.909450631125976,0.8990999214641388,215357,218662,21442,24539,239896,240104,0.22817287228699687,0.49978333333333336,0.9991337087262188,0.22817287228699687,0.7030473833145109,0.9312202556015078,0.52429813693073,0.08853516482022626,0.9820662900169529,255.97441364605544,256.0,251.27398720682302,0.90655,0.9002914783520011,0.9147311327033143,0.9074538672300532,0.9718538404364273,0.9147311327033143,0.8983404567917724,0.9002914783520011,0.9130353627910134,54979,53807,6089,5125,60104,59896,0.24225580983973563,0.5008666666666667,0.9965393318248369
29,0.0007940987335200907,0.0015879913596663277,0.0031757766119588004,327.01098465919495,0.9048145833333333,0.9103305767662383,0.898001634041418,0.904124076945837,0.9683597717149183,0.898001634041418,0.9116216306267284,0.9103305767662383,0.8994505923493855,215427,218884,21220,24469,239896,240104,0.2275387846838945,0.49978333333333336,0.9991337087262188,0.2275387846838945,0.7023233562898534,0.929862140973748,0.5311776565622165,0.08956928738431646,0.9827897994027953,255.97441364605544,256.0,251.4690831556503,0.897825,0.8961759493880526,0.9003061360308798,0.8982362949744781,0.9673670643172688,0.9003061360308798,0.8953352477627888,0.8961759493880526,0.8994951273922743,54112,53627,6269,5992,60104,59896,0.2511603697817376,0.5008666666666667,0.9965393318248369
30,0.0007812606472371396,0.0015623023361632054,0.0031243857140153355,324.9646940231323,0.90485,0.9100217018653471,0.8984518291259546,0.9041997558427829,0.9685893441451797,0.8984518291259546,0.9112426281944491,0.9100217018653471,0.8998124645286526,215535,218793,21311,24361,239896,240104,0.22661039665309604,0.49978333333333336,0.9991337087262188,0.22661039665309604,0.699888870342454,0.92649926699555,0.5345769047038134,0.09051482536448668,0.9824043695935994,255.97441364605544,256.0,251.36247334754796,0.8798333333333334,0.8691934701794084,0.8947324637295355,0.8817780838539361,0.960322164679037,0.8947324637295355,0.8648824629357553,0.8691934701794084,0.8911577498709788,53777,51803,8093,6327,60104,59896,0.2941227824764049,0.5008666666666667,0.9965393318248369
