epoch,learning_rate_feature,learning_rate_classifier,learning_rate_discriminator,epoch_time,accuracy,precision,recall,f1,auc,sensitivity,specificity,precision_neutrino,precision_muon,true_positives,true_negatives,false_positives,false_negatives,total_neutrinos,total_muons,loss,positive_class_ratio,class_balance,classification_loss,domain_loss,total_loss,domain_accuracy,lambda_factor,domain_utilization,source_muons_avg,target_events_avg,domain_batch_size_avg,domain_auc,val_accuracy,val_precision,val_recall,val_f1,val_auc,val_sensitivity,val_specificity,val_precision_neutrino,val_precision_muon,val_true_positives,val_true_negatives,val_false_positives,val_false_negatives,val_total_neutrinos,val_total_muons,val_loss,val_positive_class_ratio,val_class_balance,val_domain_loss,val_domain_accuracy,val_domain_auc
10,0.0009704699440926358,0.0019409103285697486,0.0038817910975239736,193.03690648078918,0.885264705882353,0.8888145550127863,0.8806534486478006,0.8847151815812234,0.9565399576008216,0.8806534486478006,0.8898743359015076,0.8888145550127863,0.8817806718314127,224527,226958,28087,30428,254955,255045,0.26625222478850313,0.49991176470588233,0.9996471210962772,0.26625222478850313,0.7047071036627682,0.9709593284512714,0.50498636170041,1.0,0.9830347778100539,255.8124373119358,255.76730190571715,251.35506519558675,0.5104197932080202,0.8885444444444445,0.8452920989310087,0.9514485514485514,0.8952343154354706,0.9684314822586427,0.9514485514485514,0.8255144032921811,0.8452920989310087,0.9443483128912413,42858,37111,7844,2187,45045,44955,0.2883246300572699,0.5005,0.9980019980019982,0.7030183019285853,0.4750597273761576,0.3304889049362481
11,0.0009649233547011817,0.0019298115976453074,0.0038595880835335583,195.39284896850586,0.885956862745098,0.8872551527626364,0.8842344727500931,0.885742237379234,0.9567980731797939,0.8842344727500931,0.8876786449450097,0.8872551527626364,0.8846678363350045,225440,226398,28647,29515,254955,255045,0.2654406762529639,0.49991176470588233,0.9996471210962772,0.2654406762529639,0.7049176492686258,0.9703583255215896,0.5054892838718659,1.0,0.9827034250376713,255.8124373119358,255.76730190571715,251.24272818455367,0.5099210148248375,0.8872,0.8482126818753368,0.9434565434565435,0.8933030646992054,0.9669102711078019,0.9434565434565435,0.8308308308308309,0.8482126818753368,0.9361606135799684,42498,37350,7605,2547,45045,44955,0.279247667809779,0.5005,0.9980019980019982,0.6856075498190793,0.6497614339671351,0.6745799843166873
12,0.0009589184355291487,0.001917795748371139,0.0038355503740551194,190.7987461090088,0.8893294117647059,0.893785929373118,0.8836265223274695,0.8886771910724006,0.9589396283329912,0.8836265223274695,0.8950302887725695,0.893785929373118,0.8849745874088462,225285,228273,26772,29670,254955,255045,0.25892241644404956,0.49991176470588233,0.9996471210962772,0.25892241644404956,0.7047734697580098,0.9636958862020594,0.5031138732954635,1.0,0.9832737239494892,255.8124373119358,255.76730190571715,251.41825476429287,0.5052874659532948,0.8916,0.8478873794830339,0.9546897546897547,0.89812455620066,0.9705685688401737,0.9546897546897547,0.8283839394950506,0.8478873794830339,0.9480410376517909,43004,37240,7715,2041,45045,44955,0.29192512727935205,0.5005,0.9980019980019982,0.6915052634748545,0.5205055480314926,0.52411842113525
13,0.000952461112706777,0.0019048746389397867,0.003809701691405806,194.70270800590515,0.8912980392156863,0.8935634677976132,0.8883763801455159,0.890962374368153,0.9598068856764159,0.8883763801455159,0.8942186672940069,0.8935634677976132,0.8890595458532307,226496,228066,26979,28459,254955,255045,0.2560965518206507,0.49991176470588233,0.9996471210962772,0.2560965518206507,0.7046172710335482,0.9607138228541989,0.5047837519717432,1.0,0.9833400748518751,255.8124373119358,255.76730190571715,251.4172517552658,0.5085071722624925,0.9012111111111111,0.881532292106374,0.9272283272283273,0.9038030835812821,0.9692322630594236,0.9272283272283273,0.8751418084751418,0.881532292106374,0.9230877522290005,41767,39342,5613,3278,45045,44955,0.2670634181492708,0.5005,0.9980019980019982,0.6934000064026226,0.4828422164375132,0.47745215702423655
14,0.00094555775883209,0.0018910610209262738,0.0037820675451146414,194.5535442829132,0.8921509803921569,0.8950433861764845,0.888446980839756,0.8917329847981718,0.9606160964128811,0.888446980839756,0.8958536728812563,0.8950433861764845,0.8893018947237316,226514,228483,26562,28441,254955,255045,0.2539398898571401,0.49991176470588233,0.9996471210962772,0.2539398898571401,0.7048577290839154,0.9587976189410555,0.5061782507324888,1.0,0.9830819817478296,255.8124373119358,255.76730190571715,251.37311935807423,0.5106542031097984,0.8862777777777778,0.8430367771689857,0.9495837495837496,0.8931438773059938,0.9679563536353661,0.9495837495837496,0.8228450672895118,0.8430367771689857,0.9421578116244715,42774,36991,7964,2271,45045,44955,0.30383464482358913,0.5005,0.9980019980019982,0.6941277774220164,0.5287740321999247,0.5373065575292287
15,0.0009382151866819101,0.0018763685267038418,0.003752675206747705,193.55799341201782,0.8919176470588235,0.8960367195024793,0.8866741189621697,0.8913308335600478,0.9607463728413903,0.8866741189621697,0.8971593248250309,0.8960367195024793,0.8878851728111941,226062,228816,26229,28893,254955,255045,0.25327990512730725,0.49991176470588233,0.9996471210962772,0.25327990512730725,0.7055801377372971,0.9588600428646044,0.5043635664277952,1.0,0.9822499122714289,255.8124373119358,255.76730190571715,251.13139418254764,0.5074108501189697,0.8958222222222222,0.8600528940302424,0.9457431457431458,0.9008648945843643,0.9707516226034745,0.9457431457431458,0.845801356912468,0.8600528940302424,0.9396051103368177,42601,38023,6932,2444,45045,44955,0.2691776677966118,0.5005,0.9980019980019982,0.6945217329670083,0.44461547532542184,0.44557131211980316
16,0.0009304406424884702,0.001860811655990442,0.0037215536829943853,192.6803731918335,0.893964705882353,0.8968536511160194,0.8902825988900002,0.8935560445789915,0.96178039987859,0.8902825988900002,0.8976455135368269,0.8968536511160194,0.891118783401385,226982,228940,26105,27973,254955,255045,0.24983130772051626,0.49991176470588233,0.9996471210962772,0.24983130772051626,0.7049476229319481,0.9547789306524644,0.5029936231067451,1.0,0.9832394745169915,255.8124373119358,255.76730190571715,251.39418254764294,0.5050173835303996,0.8882222222222222,0.8403276328333236,0.9588633588633588,0.8956907635519058,0.9705845300907027,0.9588633588633588,0.8174396618841063,0.8403276328333236,0.9519960622781793,43192,36748,8207,1853,45045,44955,0.3053749356926842,0.5005,0.9980019980019982,0.6913272630084645,0.5370521157641303,0.5681264252756422
17,0.000922241798788257,0.0018444057615392645,0.0036887336870412794,195.81321740150452,0.8953019607843137,0.898569524585431,0.8911611853072111,0.8948500220555801,0.9624935013002589,0.8911611853072111,0.8994412750691054,0.898569524585431,0.892088960788965,227206,229398,25647,27749,254955,255045,0.24747064684255193,0.49991176470588233,0.9996471210962772,0.24747064684255193,0.705365631322086,0.9528362781646379,0.500214084758682,1.0,0.9828641287058466,255.8124373119358,255.76730190571715,251.30692076228686,0.5010105281987907,0.9076,0.8763602828158623,0.9493173493173493,0.911381074168798,0.9751111198024779,0.9493173493173493,0.8657991324657991,0.8763602828158623,0.9445941026574445,42762,38922,6033,2283,45045,44955,0.24278281874616037,0.5005,0.9980019980019982,0.6951921240172603,0.35722029666331684,0.3407047122520296
18,0.0009136267468501441,0.001827167033987425,0.0036542476082619866,194.87149357795715,0.8965039215686275,0.8983904530693319,0.8940950363789688,0.8962375980703413,0.9632822795793405,0.8940950363789688,0.8989119567135212,0.8983904530693319,0.8946360003746137,227954,229263,25782,27001,254955,255045,0.24491548898406587,0.49991176470588233,0.9996471210962772,0.24491548898406587,0.7050459747209233,0.9499614637049892,0.5021919194709812,1.0,0.9829435716078128,255.8124373119358,255.76730190571715,251.31193580742226,0.5038959284386202,0.8931444444444444,0.8585249352331606,0.9416805416805417,0.8981821646744942,0.9683430873554331,0.9416805416805417,0.8445111778445111,0.8585249352331606,0.9352828143476547,42418,37965,6990,2627,45045,44955,0.28800281128761446,0.5005,0.9980019980019982,0.7006884664297104,0.44512030109763145,0.44979000932986146
19,0.0009046039886902867,0.0018091124858777604,0.0036181294802527077,194.1840705871582,0.8964882352941177,0.8987675847975826,0.8935890647369144,0.8961708438147199,0.9632950818942336,0.8935890647369144,0.899386382795193,0.8987675847975826,0.8942357921984765,227825,229384,25661,27130,254955,255045,0.24487028602013736,0.49991176470588233,0.9996471210962772,0.24487028602013736,0.7051912799044143,0.9500615659245517,0.501983809614612,1.0,0.9828961476405842,255.8124373119358,255.76730190571715,251.30692076228686,0.5047073903998733,0.8888111111111111,0.8639026214116572,0.9232989232989233,0.8926137765997403,0.9638821796846486,0.9232989232989233,0.8542542542542543,0.8639026214116572,0.9174590281427684,41590,38403,6552,3455,45045,44955,0.2869564996693622,0.5005,0.9980019980019982,0.6930564465847883,0.4837182331830263,0.5135301385195784
20,0.0008951824286816577,0.0017902599348695028,0.0035804149472451925,194.30260109901428,0.8968117647058823,0.8999434664178662,0.892855601968975,0.8963855231914818,0.963580464778938,0.892855601968975,0.9007665313964203,0.8999434664178662,0.89373008679144,227638,229736,25309,27317,254955,255045,0.24400996960094246,0.49991176470588233,0.9996471210962772,0.24400996960094246,0.7057334836890011,0.9497434532899436,0.5029467997424222,1.0,0.9821028193272181,255.8124373119358,255.76730190571715,251.12236710130392,0.5053296905025008,0.8885888888888889,0.8428700113578507,0.9555333555333555,0.8956727117603605,0.9702200336768239,0.9555333555333555,0.821510399288177,0.8428700113578507,0.94855396311707,43042,36931,8024,2003,45045,44955,0.3208344349298965,0.5005,0.9980019980019982,0.694595758210529,0.47789186747236684,0.4832791091605331
21,0.0008853713647665071,0.0017706279861544017,0.0035411412289301906,194.09015250205994,0.8981431372549019,0.9018878084317886,0.8934439410876429,0.8976460180129767,0.9643494077402162,0.8934439410876429,0.9028406751749691,0.9018878084317886,0.894469219055906,227788,230265,24780,27167,254955,255045,0.24140723855230012,0.49991176470588233,0.9996471210962772,0.24140723855230012,0.7050803747913663,0.9464876133436664,0.5045135077107754,1.0,0.9827351015792578,255.8124373119358,255.76730190571715,251.26980942828484,0.5075322181714158,0.8913888888888889,0.8439499141831799,0.9606171606171606,0.898512204491419,0.9733612723736182,0.9606171606171606,0.822022022022022,0.8439499141831799,0.9541933484817187,43271,36954,8001,1774,45045,44955,0.30326844760301436,0.5005,0.9980019980019982,0.6956161121753129,0.48570992120287637,0.4767057208706451
22,0.0008751804792804149,0.0017502360140956446,0.0035003470837261037,194.43680143356323,0.8997901960784314,0.9034229441752952,0.8952481810515581,0.8993169859122188,0.9651694257203859,0.8952481810515581,0.9043306083240212,0.9034229441752952,0.8962238490472194,228248,230645,24400,26707,254955,255045,0.23857614565397817,0.49991176470588233,0.9996471210962772,0.23857614565397817,0.7053659052523591,0.9439420509063372,0.5041283099737426,1.0,0.9823038604991174,255.8124373119358,255.76730190571715,251.15446339017052,0.5070975640896739,0.9023888888888889,0.868705767509965,0.9482961482961483,0.9067578037933707,0.9730583533052669,0.9482961482961483,0.8563897230563897,0.868705767509965,0.9429558146370138,42716,38499,6456,2329,45045,44955,0.27297179214656353,0.5005,0.9980019980019982,0.6980442834848707,0.5004535549404946,0.4763363996535676
23,0.0008646198293969954,0.0017291041431077012,0.0034580727705291123,192.3398027420044,0.9003372549019608,0.9051408973448025,0.8943695946343473,0.899723009177787,0.9655988434038856,0.8943695946343473,0.9063028093081613,0.9051408973448025,0.8956482317429935,228024,231148,23897,26931,254955,255045,0.23709286647730152,0.49991176470588233,0.9996471210962772,0.23709286647730152,0.7050640001937881,0.9421568666710897,0.5055121405791854,1.0,0.9824901737921008,255.8124373119358,255.76730190571715,251.19658976930793,0.509916405497562,0.9093333333333333,0.885447363471064,0.9405261405261405,0.9121560521896396,0.9744889033777924,0.9405261405261405,0.878078078078078,0.885447363471064,0.9364458045690698,42366,39474,5481,2679,45045,44955,0.23734553522345694,0.5005,0.9980019980019982,0.6939486874775453,0.5274107390168038,0.5287437667569574
24,0.0008536998372026807,0.0017072532277959546,0.0034143600089825013,194.95174312591553,0.9006803921568628,0.9046353366184463,0.8957541526936126,0.9001728395548346,0.9659274901807485,0.8957541526936126,0.9056048932541316,0.9046353366184463,0.8968037026107755,228377,230970,24075,26578,254955,255045,0.23604740788310077,0.49991176470588233,0.9996471210962772,0.23604740788310077,0.7049703326603116,0.9410177405434124,0.5046190421882579,1.0,0.9828352853431523,255.8124373119358,255.76730190571715,251.2828485456369,0.5075022258373701,0.9048444444444445,0.8705084194917836,0.9514041514041514,0.9091603377317663,0.975670575176748,0.9514041514041514,0.8581915248581915,0.8705084194917836,0.9463072432485466,42856,38580,6375,2189,45045,44955,0.25635568281127646,0.5005,0.9980019980019982,0.6955808539959517,0.46304269947788934,0.46004865868683564
25,0.0008424312794113804,0.0016847048323757247,0.0033692519383044127,194.79083395004272,0.9016745098039216,0.906546137385912,0.8956443293914612,0.9010622597880216,0.9664949586490164,0.8956443293914612,0.9077025622929287,0.906546137385912,0.8969203172278594,228349,231505,23540,26606,254955,255045,0.23403200662602394,0.49991176470588233,0.9996471210962772,0.23403200662602394,0.7046725491702617,0.9387045557962855,0.5062539338647064,1.0,0.9827814285036431,255.8124373119358,255.76730190571715,251.27783350050152,0.5116640375200797,0.8922222222222222,0.8576487968753163,0.9408147408147408,0.8973088568464291,0.968124963927433,0.9408147408147408,0.8435324213101991,0.8576487968753163,0.9343139428881169,42379,37921,7034,2666,45045,44955,0.30142507211051206,0.5005,0.9980019980019982,0.6924263076348738,0.5015570912510157,0.531724537261171
26,0.0008308252767291644,0.0016614812093909905,0.0033227930747146417,194.082013130188,0.9019647058823529,0.9051350272189256,0.8980133749092977,0.9015601373487904,0.966741555258003,0.8980133749092977,0.9059146425140662,0.9051350272189256,0.898844976288752,228953,231049,23996,26002,254955,255045,0.23324218332588134,0.49991176470588233,0.9996471210962772,0.23324218332588134,0.7052407338243789,0.9384829171502602,0.5064428598435975,1.0,0.9825423340011021,255.8124373119358,255.76730190571715,251.22266800401204,0.5112880102587568,0.9043333333333333,0.873638657013352,0.9456321456321456,0.9082109123472847,0.9735274108113616,0.9456321456321456,0.8629518407296185,0.873638657013352,0.9406202264626724,42596,38794,6161,2449,45045,44955,0.26146060651676223,0.5005,0.9980019980019982,0.6976535780863329,0.40547399172051385,0.39780062895804646
27,0.0008188932828794708,0.001637605277753816,0.003275029267502505,194.87389039993286,0.9031176470588236,0.9061174973622961,0.8993861661861897,0.902739283802085,0.9672499327517279,0.8993861661861897,0.9068478111705778,0.9061174973622961,0.9001630737256703,229303,231287,23758,25652,254955,255045,0.23135175159128163,0.49991176470588233,0.9996471210962772,0.23135175159128163,0.7048614296535312,0.9362131812448129,0.5054220343783962,1.0,0.9829205031257088,255.8124373119358,255.76730190571715,251.31193580742226,0.510022177590511,0.9085777777777778,0.8769993241721108,0.9506715506715506,0.9123505976095617,0.9757056248414271,0.9506715506715506,0.8663997330663997,0.8769993241721108,0.9460299725534964,42823,38949,6006,2222,45045,44955,0.23204767170616172,0.5005,0.9980019980019982,0.6967999779365279,0.3913919771598144,0.3792529895755774
28,0.0008066470732996621,0.0016131006001261507,0.0032260076537791267,195.60329008102417,0.9043549019607843,0.9077428745461306,0.9001627738228315,0.9039369334417791,0.9677664506609314,0.9001627738228315,0.9085455507851555,0.9077428745461306,0.9010242092902082,229501,231720,23325,25454,254955,255045,0.22959410006866054,0.49991176470588233,0.9996471210962772,0.22959410006866054,0.7051053847090053,0.9346994847776657,0.5038520100123903,1.0,0.9829287141827064,255.8124373119358,255.76730190571715,251.32296890672015,0.5066337452516466,0.9125555555555556,0.8946977257766547,0.9353757353757354,0.9145846447719724,0.9743011471406533,0.9353757353757354,0.8896896896896896,0.8946977257766547,0.9321555923275923,42134,39996,4959,2911,45045,44955,0.22829680872911756,0.5005,0.9980019980019982,0.6943090669810772,0.5095315943048759,0.3997213517670207
29,0.0007940987335200907,0.0015879913596663277,0.0031757766119588004,194.86616373062134,0.905021568627451,0.9083797380244257,0.9008727030260242,0.9046106462545515,0.968243692682714,0.9008727030260242,0.9091689701817326,0.9083797380244257,0.9017196055251369,229682,231879,23166,25273,254955,255045,0.22779828142617625,0.49991176470588233,0.9996471210962772,0.22779828142617625,0.7054299976426357,0.933228279068812,0.5017678432741998,1.0,0.9824908644586248,255.8124373119358,255.76730190571715,251.19859578736208,0.5047277209501065,0.9053222222222223,0.8713449103257555,0.9512931512931513,0.9095656050009021,0.9762045670687646,0.9512931512931513,0.8592592592592593,0.8713449103257555,0.9462544706285826,42851,38628,6327,2194,45045,44955,0.25134575011377985,0.5005,0.9980019980019982,0.6941522844135761,0.5063463098962199,0.3366029180185104
30,0.0007812606472371396,0.0015623023361632054,0.0031243857140153355,194.70069122314453,0.9063549019607843,0.911890997860988,0.8995979682689103,0.9057027719147911,0.9687767611729787,0.8995979682689103,0.9131094512733047,0.911890997860988,0.9009679590841916,229357,232884,22161,25598,254955,255045,0.22583662263428794,0.49991176470588233,0.9996471210962772,0.22583662263428794,0.7050199050123737,0.9308565276466616,0.5037334505449924,1.0,0.9830080821449062,255.8124373119358,255.76730190571715,251.34904714142428,0.506471251037308,0.9065444444444445,0.8745195060112865,0.9495171495171495,0.9104765148531713,0.9755458293729898,0.9495171495171495,0.8634857079301523,0.8745195060112865,0.9446607612187287,42771,38818,6137,2274,45045,44955,0.263706033710729,0.5005,0.9980019980019982,0.6987270414829254,0.39019343663345685,0.3804168225896781
31,0.0007681454840920091,0.0015360588815815077,0.0030718856765605037,196.13900446891785,0.9054568627450981,0.9092006713853656,0.9008452472004863,0.9050036743917552,0.9684676008942236,0.9008452472004863,0.910066850947872,0.9092006713853656,0.9017825228837397,229675,232108,22937,25280,254955,255045,0.22721568057864694,0.49991176470588233,0.9996471210962772,0.22721568057864694,0.7046935446523018,0.9319092252309488,0.503673457961862,1.0,0.9833126241047516,255.8124373119358,255.76730190571715,251.40521564694083,0.5072490014144886,0.9109333333333334,0.8848928341267697,0.944966144966145,0.9139434018980547,0.9757315991883894,0.944966144966145,0.876832387943499,0.8848928341267697,0.9408310857579302,42566,39418,5537,2479,45045,44955,0.2404585068368099,0.5005,0.9980019980019982,0.6955098360776901,0.46817442029714584,0.4678719356535947
32,0.0007547661871673109,0.0015092868950424968,0.0030183283107928674,196.06715965270996,0.9068627450980392,0.9114423637582455,0.9012610068443451,0.9063230926395589,0.9691420646983879,0.9012610068443451,0.9124625066164794,0.9114423637582455,0.9023858732109828,229781,232719,22326,25174,254955,255045,0.22465800388586318,0.49991176470588233,0.9996471210962772,0.22465800388586318,0.7051518708318023,0.9298098747176655,0.5024577518224477,1.0,0.9827713646380181,255.8124373119358,255.76730190571715,251.26078234704113,0.5057490848271968,0.9049111111111111,0.8695784291878532,0.9529359529359529,0.9093509024658927,0.9745478878812213,0.9529359529359529,0.8567901234567902,0.8695784291878532,0.9478307945960578,42925,38517,6438,2120,45045,44955,0.2692305652255362,0.5005,0.9980019980019982,0.6905026530677622,0.5204907147721811,0.5377065246594122
