epoch,learning_rate,epoch_time,accuracy,precision,recall,f1,auc,sensitivity,specificity,precision_neutrino,precision_muon,true_positives,true_negatives,false_positives,false_negatives,total_neutrinos,total_muons,loss,positive_class_ratio,class_balance,val_accuracy,val_precision,val_recall,val_f1,val_auc,val_sensitivity,val_specificity,val_precision_neutrino,val_precision_muon,val_true_positives,val_true_negatives,val_false_positives,val_false_negatives,val_total_neutrinos,val_total_muons,val_loss,val_positive_class_ratio,val_class_balance
16,0.0009310673033669524,186.83357691764832,0.8764095238095239,0.8811015457329572,0.8701815220031722,0.875607488281587,0.9506752008944817,0.8701815220031722,0.88263438275102,0.8811015457329572,0.8718346617761162,182692,185400,24653,27255,209947,210053,0.28307413257599456,0.4998738095238095,0.9994953654553851,0.9043444444444444,0.8875067834303408,0.9261990161349427,0.9064401843157712,0.9695936217393188,0.9261990161349427,0.8824641177582354,0.8875067834303408,0.9227397960963021,83407,79375,10572,6646,90053,89947,0.23082313961772757,0.5002944444444445,0.9988229153942677
17,0.0009229423231234977,184.74961829185486,0.8780476190476191,0.8823549249632645,0.8723439725263995,0.8773208913755772,0.9514546703885752,0.8723439725263995,0.8837483873117737,0.8823549249632645,0.8738390566526232,183146,185634,24419,26801,209947,210053,0.28080501139055003,0.4998738095238095,0.9994953654553851,0.9032166666666667,0.8914880772713553,0.9183258747626398,0.9047079866751998,0.9679139789346132,0.9183258747626398,0.8880896527955352,0.8914880772713553,0.9156884772341694,82698,79881,10066,7355,90053,89947,0.2323405796407976,0.5002944444444445,0.9988229153942677
18,0.0009144048842659084,184.92463779449463,0.8790285714285714,0.8849311357402364,0.871291325906062,0.8780582636118831,0.9520013281331459,0.871291325906062,0.88676191246971,0.8849311357402364,0.8733080468284815,182925,186267,23786,27022,209947,210053,0.27943582393315275,0.4998738095238095,0.9994953654553851,0.9089888888888888,0.9313037878344359,0.8832354280257182,0.9066329263983404,0.9718911523508947,0.8832354280257182,0.9347726994785819,0.9313037878344359,0.8888419049632644,79538,84080,5867,10515,90053,89947,0.21891246319071136,0.5002944444444445,0.9988229153942677
19,0.0009054634122155993,186.05156230926514,0.8800833333333333,0.8859821402656708,0.8723725511676756,0.8791246769018094,0.952763175381219,0.8723725511676756,0.8877902243719442,0.8859821402656708,0.8743658511426401,183152,186483,23570,26795,209947,210053,0.27725327142050615,0.4998738095238095,0.9994953654553851,0.9130666666666667,0.9148777196641055,0.9109968574061942,0.9129331641850837,0.9731240155562173,0.9109968574061942,0.9151389151389151,0.9148777196641055,0.9112688062526985,82038,82314,7633,8015,90053,89947,0.21063540287485177,0.5002944444444445,0.9988229153942677
20,0.000896126731125967,185.37334632873535,0.8808738095238096,0.885308943011074,0.8750494172338733,0.8801492834061145,0.9532433505591966,0.8750494172338733,0.8866952626241948,0.885308943011074,0.8765424545617123,183714,186253,23800,26233,209947,210053,0.2758123318935443,0.4998738095238095,0.9994953654553851,0.9088777777777778,0.9209157722685137,0.8946953460739786,0.9076162260197587,0.971439569354784,0.8946953460739786,0.9230769230769231,0.9209157722685137,0.8974932710704673,80570,83028,6919,9483,90053,89947,0.21709588161585006,0.5002944444444445,0.9988229153942677
21,0.000886404055174016,184.0187270641327,0.8816119047619048,0.8841012609675408,0.878302619232473,0.8811924007865869,0.9539499077357207,0.878302619232473,0.8849195203115404,0.8841012609675408,0.8791562219174195,184397,185880,24173,25550,209947,210053,0.27381571700556984,0.4998738095238095,0.9994953654553851,0.8989222222222222,0.9372528020834601,0.8552185934949419,0.8943585098476403,0.9685193556877618,0.8552185934949419,0.9426773544420604,0.9372528020834601,0.8667266352513059,77015,84791,5156,13038,90053,89947,0.23785432914949275,0.5002944444444445,0.9988229153942677
22,0.0008763049794670778,185.35168933868408,0.8827714285714285,0.8876683117923185,0.8763878502669722,0.8819920139205131,0.954364732115885,0.8763878502669722,0.8891517855017543,0.8876683117923185,0.8779998213622539,183995,186769,23284,25952,209947,210053,0.27272446007716955,0.4998738095238095,0.9994953654553851,0.9057444444444445,0.9100988676789101,0.9005585599591351,0.9053035800002233,0.9689934160990749,0.9005585599591351,0.9109364403482051,0.9100988676789101,0.9014753936033271,81098,81936,8011,8955,90053,89947,0.22623102775436232,0.5002944444444445,0.9988229153942677
23,0.000865839470573599,185.127259016037,0.8837309523809523,0.8885673216990324,0.8774404968873096,0.8829688567217475,0.9551599560667645,0.8774404968873096,0.8900182334934517,0.8885673216990324,0.8790165599345502,184216,186951,23102,25731,209947,210053,0.27026066831486173,0.4998738095238095,0.9994953654553851,0.9053388888888889,0.9003136102460634,0.9117408637135909,0.9059912054687198,0.9695702418546678,0.9117408637135909,0.8989293695176048,0.9003136102460634,0.9104995270483311,82105,80856,9091,7948,90053,89947,0.22418309066613967,0.5002944444444445,0.9988229153942677
24,0.0008550178566873413,184.32068800926208,0.8839952380952381,0.8875209714403834,0.8793790813872072,0.8834312674654519,0.9552135198456866,0.8793790813872072,0.8886090653311307,0.8875209714403834,0.8805353360474386,184623,186655,23398,25324,209947,210053,0.2701759038811991,0.4998738095238095,0.9994953654553851,0.9067555555555555,0.8916076067087836,0.9262212252784472,0.9085848738031176,0.9711121942412536,0.9262212252784472,0.8872669460904755,0.8916076067087836,0.9231472163422054,83409,79807,10140,6644,90053,89947,0.22341074826280502,0.5002944444444445,0.9988229153942677
25,0.0008438508174347012,184.50924921035767,0.8839595238095238,0.8884428552152206,0.8781216211710574,0.883252087051299,0.9553182290360296,0.8781216211710574,0.8897944804406507,0.8884428552152206,0.8795813489449015,184359,186904,23149,25588,209947,210053,0.2699191471939767,0.4998738095238095,0.9994953654553851,0.9078277777777778,0.9212947032780492,0.8919636214229398,0.9063919340551458,0.9706745229783624,0.8919636214229398,0.9237106295929826,0.9212947032780492,0.8951774516775487,80324,83085,6862,9729,90053,89947,0.22130628558807075,0.5002944444444445,0.9988229153942677
