epoch,learning_rate_feature,learning_rate_classifier,learning_rate_discriminator,epoch_time,accuracy,precision,recall,f1,auc,sensitivity,specificity,precision_neutrino,precision_muon,true_positives,true_negatives,false_positives,false_negatives,total_neutrinos,total_muons,loss,positive_class_ratio,class_balance,classification_loss,domain_loss,total_loss,domain_accuracy,lambda_factor,domain_utilization,source_muons_avg,target_events_avg,domain_batch_size_avg,val_accuracy,val_precision,val_recall,val_f1,val_auc,val_sensitivity,val_specificity,val_precision_neutrino,val_precision_muon,val_true_positives,val_true_negatives,val_false_positives,val_false_negatives,val_total_neutrinos,val_total_muons,val_loss,val_positive_class_ratio,val_class_balance
10,0.0004852497518540794,0.0009704699440926358,0.0019409103285697486,17.385236501693726,0.6697285714285715,0.7073470103454322,0.5772092490842491,0.6356860335019462,0.736707881890545,0.5772092490842491,0.7619523048836148,0.7073470103454322,0.643871278775461,20170,26711,8345,14774,34944,35056,0.5877211115656108,0.4992,0.9968051118210862,0.5877211115656108,0.704295562566632,1.2920166741322427,0.5232522787838957,0.95,0.9822174672316651,255.8832116788321,256.0,251.26277372262774,0.6923666666666667,0.7105282173567454,0.6530951115834219,0.6806021803080118,0.7702568712246585,0.6530951115834219,0.7319325481798715,0.7105282173567454,0.6768145535548543,9833,10938,4006,5223,15056,14944,0.563465090121253,0.5018666666666667,0.9925611052072263
11,0.00048247923322911887,0.0009649233547011817,0.0019298115976453074,17.87479257583618,0.6705142857142857,0.7095533761377266,0.5755780677655677,0.6355822404803286,0.7391732637121265,0.5755780677655677,0.7651471930625285,0.7095533761377266,0.6439477601190762,20113,26823,8233,14831,34944,35056,0.5854258941907953,0.4992,0.9968051118210862,0.5854258941907953,0.7041037047866487,1.289529598977444,0.519402869426421,0.995,0.9830791484653517,255.8832116788321,256.0,251.4963503649635,0.686,0.6696568332329922,0.7387752391073327,0.7025200530537485,0.7782977366297871,0.7387752391073327,0.6328292291220556,0.6696568332329922,0.7062733383121733,11123,9457,5487,3933,15056,14944,0.5697781019291636,0.5018666666666667,0.9925611052072263
12,0.0004794797791081534,0.0009589184355291487,0.001917795748371139,17.826666593551636,0.6728,0.7115992970123023,0.5793555402930403,0.6387039782944758,0.7424276802066981,0.5793555402930403,0.765945915107257,0.7115992970123023,0.6462334536702767,20245,26851,8205,14699,34944,35056,0.582354451182985,0.4992,0.9968051118210862,0.582354451182985,0.7040653089537238,1.2864197601367087,0.529590292133554,1.04,0.9817984843294885,255.8832116788321,256.0,251.14598540145985,0.6973666666666667,0.7035624276275458,0.686038788522848,0.6946901166896459,0.7827560254350923,0.686038788522848,0.708779443254818,0.7035624276275458,0.691428944448071,10329,10592,4352,4727,15056,14944,0.554213294538401,0.5018666666666667,0.9925611052072263
13,0.00047625434959027205,0.000952461112706777,0.0019048746389397867,17.46820640563965,0.6758714285714286,0.7142257805125336,0.584621108058608,0.6429571812988811,0.7467785937940163,0.584621108058608,0.7668302145139206,0.7142257805125336,0.6493707273473923,20429,26882,8174,14515,34944,35056,0.5782297436338272,0.4992,0.9968051118210862,0.5782297436338272,0.7037572221164285,1.2819869657502556,0.5221531700043782,1.085,0.9830786710336045,255.8832116788321,256.0,251.5036496350365,0.7028333333333333,0.7208516147594044,0.6656482465462275,0.6921509720639525,0.7812464888399511,0.6656482465462275,0.7402971092077087,0.7208516147594044,0.6872709200472138,10022,11063,3881,5034,15056,14944,0.5522216608968832,0.5018666666666667,0.9925611052072263
14,0.00047280612778499796,0.00094555775883209,0.0018910610209262738,18.549537420272827,0.6807571428571428,0.7180694526191878,0.5935210622710623,0.6498817115014023,0.7516748393896298,0.5935210622710623,0.7677145139205842,0.7180694526191878,0.6545467811367561,20740,26913,8143,14204,34944,35056,0.574477382820018,0.4992,0.9968051118210862,0.574477382820018,0.7046134959172158,1.279090878737234,0.5113760974720447,1.1300000000000001,0.983295266441963,255.8832116788321,256.0,251.55474452554745,0.7050333333333333,0.7185717304035495,0.6776700318809776,0.6975217911468126,0.7865570273015006,0.6776700318809776,0.7326017130620985,0.7185717304035495,0.6928675400291121,10203,10948,3996,4853,15056,14944,0.5555927399861611,0.5018666666666667,0.9925611052072263
15,0.0004691385166709441,0.0009382151866819101,0.0018763685267038418,18.010754823684692,0.6851428571428572,0.7267678897792774,0.5917467948717948,0.6523439964666541,0.7553524549267745,0.5917467948717948,0.7782405294386125,0.7267678897792774,0.6566381053239626,20678,27282,7774,14266,34944,35056,0.5717945855899449,0.4992,0.9968051118210862,0.5717945855899449,0.7040838977716265,1.2758784833615713,0.5108669763498933,1.1749999999999998,0.9840277515500708,255.8832116788321,256.0,251.75182481751824,0.7017666666666666,0.7027278157562886,0.703241232731137,0.7029844305016101,0.789304181146276,0.703241232731137,0.7002810492505354,0.7027278157562886,0.7007968927877855,10588,10465,4479,4468,15056,14944,0.5436527870469174,0.5018666666666667,0.9925611052072263
16,0.0004652551357374841,0.0009304406424884702,0.001860811655990442,18.726349115371704,0.6861428571428572,0.7274544179523141,0.5937213827838828,0.6538194882137905,0.7599547075248676,0.5937213827838828,0.7782690552259243,0.7274544179523141,0.657738669238187,20747,27283,7773,14197,34944,35056,0.5665491915097202,0.4992,0.9968051118210862,0.5665491915097202,0.7046599031364831,1.2712090946462034,0.5142910014973939,1.22,0.9828186908846978,255.8832116788321,256.0,251.43065693430657,0.709,0.714848526015487,0.6989904357066951,0.7068305460407012,0.7932315603296587,0.6989904357066951,0.7190845824411135,0.714848526015487,0.7033643147008771,10524,10746,4198,4532,15056,14944,0.5563813973281343,0.5018666666666667,0.9925611052072263
17,0.00046115981741275293,0.000922241798788257,0.0018444057615392645,20.10149645805359,0.6895285714285714,0.7316175181457976,0.5970982142857143,0.6575484928225895,0.7614764665226114,0.5970982142857143,0.7816636239160201,0.7316175181457976,0.6605915961524553,20865,27402,7654,14079,34944,35056,0.5658644590064557,0.4992,0.9968051118210862,0.5658644590064557,0.7057290773322112,1.271593536338667,0.5175703616037856,1.2650000000000001,0.9811305534634384,255.8832116788321,256.0,250.98540145985402,0.7068,0.6935683364254793,0.7448857598299681,0.7183116633574586,0.7989638868922191,0.7448857598299681,0.668428800856531,0.6935683364254793,0.7222704266088213,11215,9989,4955,3841,15056,14944,0.5564128251399024,0.5018666666666667,0.9925611052072263
18,0.0004568566032815033,0.0009136267468501441,0.001827167033987425,20.6773464679718,0.6896142857142857,0.7275889382511967,0.604595924908425,0.6604148106469108,0.7629292139151141,0.604595924908425,0.7743610223642172,0.7275889382511967,0.6626956033493641,21127,27146,7910,13817,34944,35056,0.5643041608107351,0.4992,0.9968051118210862,0.5643041608107351,0.7042821284628262,1.2685862892735613,0.5072833238726985,1.31,0.9838626987752985,255.8832116788321,256.0,251.71532846715328,0.7057666666666667,0.7036552671156738,0.7147316684378321,0.7091502191175986,0.7944676286688156,0.7147316684378321,0.6967344753747323,0.7036552671156738,0.7079621948731897,10761,10412,4532,4295,15056,14944,0.5498665081242383,0.5018666666666667,0.9925611052072263
19,0.00045234974009654953,0.0009046039886902867,0.0018091124858777604,19.805498123168945,0.6931571428571428,0.7349502704589077,0.6026785714285714,0.6622745640654727,0.7664052648546209,0.6026785714285714,0.7833466453674122,0.7349502704589077,0.6641915588342,21060,27461,7595,13884,34944,35056,0.5607403642939826,0.4992,0.9968051118210862,0.5607403642939826,0.7068268043281388,1.2675671686221213,0.5143127761182994,1.355,0.9801642960118616,255.8832116788321,256.0,250.71532846715328,0.7015666666666667,0.6767653362683195,0.7759697130712009,0.7229802902317523,0.8010481981651087,0.7759697130712009,0.6266059957173448,0.6767653362683195,0.735180968830965,11683,9364,5580,3373,15056,14944,0.5634157304036416,0.5018666666666667,0.9925611052072263
