epoch,learning_rate,epoch_time,accuracy,precision,recall,f1,auc,sensitivity,specificity,precision_neutrino,precision_muon,true_positives,true_negatives,false_positives,false_negatives,total_neutrinos,total_muons,loss,positive_class_ratio,class_balance,val_accuracy,val_precision,val_recall,val_f1,val_auc,val_sensitivity,val_specificity,val_precision_neutrino,val_precision_muon,val_true_positives,val_true_negatives,val_false_positives,val_false_negatives,val_total_neutrinos,val_total_muons,val_loss,val_positive_class_ratio,val_class_balance
0,9.997779521645793e-05,8.015513896942139,0.5039047619047619,0.5047422178988327,0.39548399390243905,0.44348290598290596,0.5050471776032185,0.39548399390243905,0.6122429550647372,0.5047422178988327,0.5033656856606137,8302,12862,8146,12690,20992,21008,0.7019724077729106,0.4998095238095238,0.9992383853769993,0.5174444444444445,0.5903919089759798,0.10410164957646009,0.17699450445328785,0.5290124783430002,0.10410164957646009,0.9282233052724856,0.5903919089759798,0.5104153977341942,467,4190,324,4019,4486,4514,0.6886314800087835,0.49844444444444447,0.993797075764289
1,9.991120277927223e-05,7.574686050415039,0.5078095238095238,0.5092197764204218,0.4209698932926829,0.4609085693423043,0.514035936277324,0.4209698932926829,0.5945830159939071,0.5092197764204218,0.5068165219508237,8837,12491,8517,12155,20992,21008,0.6962288781139988,0.4998095238095238,0.9992383853769993,0.5284444444444445,0.55908203125,0.2552385198395007,0.3504744413835323,0.5443313673554568,0.2552385198395007,0.7999556933983164,0.55908203125,0.5194188722669736,1145,3611,903,3341,4486,4514,0.6866425393332898,0.49844444444444447,0.993797075764289
2,9.980028840713861e-05,7.787138223648071,0.5162380952380953,0.519663904773019,0.42425685975609756,0.4671387359034881,0.5236659648857636,0.42425685975609756,0.6081492764661082,0.519663904773019,0.5138765988255168,8906,12776,8232,12086,20992,21008,0.6921903818936334,0.4998095238095238,0.9992383853769993,0.5413333333333333,0.5759762308998302,0.30249665626393224,0.3966676410406314,0.5565598560855206,0.30249665626393224,0.7786885245901639,0.5759762308998302,0.5290487658037327,1357,3515,999,3129,4486,4514,0.6853188318265996,0.49844444444444447,0.993797075764289
3,9.964516155915153e-05,7.752840995788574,0.5248571428571429,0.5317324185248714,0.4134908536585366,0.465215993139672,0.5363971356676115,0.4134908536585366,0.6361386138613861,0.5317324185248714,0.5204860570182271,8680,13364,7644,12312,20992,21008,0.6878634888712758,0.4998095238095238,0.9992383853769993,0.5591111111111111,0.6495381062355658,0.25078020508247884,0.36185268575104534,0.5838020456889361,0.25078020508247884,0.8655294638901196,0.6495381062355658,0.5375619152449091,1125,3907,607,3361,4486,4514,0.6820279368212525,0.49844444444444447,0.993797075764289
4,9.944597532678122e-05,7.308081865310669,0.5467619047619048,0.5592224778975414,0.4399294969512195,0.49245454060683624,0.5667208067349923,0.4399294969512195,0.653512947448591,0.5592224778975414,0.5386879070862435,9235,13729,7279,11757,20992,21008,0.6818508339145626,0.4998095238095238,0.9992383853769993,0.5842222222222222,0.6053824362606233,0.4763709317877842,0.533183632734531,0.6108122577383959,0.4763709317877842,0.6914045192733718,0.6053824362606233,0.5705667276051188,2137,3121,1393,2349,4486,4514,0.6720681920857496,0.49844444444444447,0.993797075764289
5,9.920292628279102e-05,7.808568477630615,0.5670714285714286,0.5849204909607594,0.4608422256097561,0.5155205030508113,0.5926851154917174,0.4608422256097561,0.6732197258187357,0.5849204909607594,0.5554770040454028,9674,14143,6865,11318,20992,21008,0.6750397602475523,0.4998095238095238,0.9992383853769993,0.5928888888888889,0.6360026472534746,0.42844404814979936,0.5119872136387853,0.6239219401827296,0.42844404814979936,0.7563136907399203,0.6360026472534746,0.5710940113750418,1922,3414,1100,2564,4486,4514,0.6660939169601655,0.49844444444444447,0.993797075764289
6,9.891625428724366e-05,8.159218788146973,0.5764285714285714,0.601509003296982,0.4519340701219512,0.5161027091720161,0.6037278393165119,0.4519340701219512,0.7008282559025133,0.601509003296982,0.5613466524325149,9487,14723,6285,11505,20992,21008,0.6707576799537636,0.4998095238095238,0.9992383853769993,0.5955555555555555,0.621551724137931,0.48216674097191264,0.5430579964850615,0.6301338521597543,0.48216674097191264,0.708241027913159,0.621551724137931,0.5791666666666667,2163,3197,1317,2323,4486,4514,0.66415037823395,0.49844444444444447,0.993797075764289
7,9.858624225078842e-05,7.758859157562256,0.5822380952380952,0.6101662404092072,0.4546017530487805,0.5210198733347893,0.612113764569798,0.4546017530487805,0.7097772277227723,0.6101662404092072,0.5656676783004553,9543,14911,6097,11449,20992,21008,0.6686219861079856,0.4998095238095238,0.9992383853769993,0.598,0.6275720164609053,0.475925100312082,0.5413286004056795,0.6335138848751326,0.475925100312082,0.7193176783340718,0.6275720164609053,0.5800285816362987,2135,3247,1267,2351,4486,4514,0.6614707674778683,0.49844444444444447,0.993797075764289
8,9.821321585546247e-05,7.860846281051636,0.588452380952381,0.6192805199819809,0.4584127286585366,0.5268402178971284,0.6175677562910122,0.4584127286585366,0.7183929931454683,0.6192805199819809,0.5703488152375193,9623,15092,5916,11369,20992,21008,0.6671303632049213,0.4998095238095238,0.9992383853769993,0.5993333333333334,0.6630837657524092,0.3987962550156041,0.4980512249443207,0.6362274420038831,0.3987962550156041,0.7986264953478068,0.6630837657524092,0.572040622024754,1789,3605,909,2697,4486,4514,0.661272257986203,0.49844444444444447,0.993797075764289
9,9.779754323328194e-05,8.327381372451782,0.591952380952381,0.6271443652678808,0.45279153963414637,0.5258935487440523,0.6246039251125877,0.45279153963414637,0.7310072353389185,0.6271443652678808,0.5720831470719714,9505,15357,5651,11487,20992,21008,0.6635925190064682,0.4998095238095238,0.9992383853769993,0.6035555555555555,0.6308437856328393,0.4933125278644672,0.5536652489367025,0.6393572253835148,0.4933125278644672,0.7131147540983607,0.6308437856328393,0.5861252731245448,2213,3219,1295,2273,4486,4514,0.6585411714835906,0.49844444444444447,0.993797075764289
10,9.733963460294018e-05,7.720094680786133,0.5933809523809523,0.6259006690684509,0.4634622713414634,0.532570615283556,0.6265301136007422,0.4634622713414634,0.7232006854531607,0.6259006690684509,0.5742742667069852,9729,15193,5815,11263,20992,21008,0.662860213985559,0.4998095238095238,0.9992383853769993,0.5985555555555555,0.6731455771519238,0.3782880071333036,0.4843727700870558,0.644863871275001,0.3782880071333036,0.8174568010633585,0.6731455771519238,0.5695323352369193,1697,3690,824,2789,4486,4514,0.6598269662386934,0.49844444444444447,0.993797075764289
11,9.683994186497135e-05,7.526586532592773,0.5920714285714286,0.6249109859519648,0.4598418445121951,0.5298169543620845,0.6267577825680228,0.4598418445121951,0.7242003046458492,0.6249109859519648,0.5729672730011675,9653,15214,5794,11339,20992,21008,0.6627742977852517,0.4998095238095238,0.9992383853769993,0.6064444444444445,0.6315496098104794,0.5051270619705751,0.5613079019073569,0.6468494213573622,0.5051270619705751,0.7071333628710678,0.6315496098104794,0.5898004434589801,2266,3192,1322,2220,4486,4514,0.6558703041412461,0.49844444444444447,0.993797075764289
